Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,WSB,NBA,SF,76,0,936,142,334,.425,0,0,0,142,334,.425,.425,88,114,.772,102,164,266,62,30,13,64,90,372
1978-79,24,WSB,NBA,SF,82,0,1552,260,559,.465,0,0,0,260,559,.465,.465,119,172,.692,143,307,450,116,58,30,97,167,639
1979-80,25,WSB,NBA,SF,82,0,2438,545,1101,.495,16,47,.340,529,1054,.502,.502,171,227,.753,240,398,638,159,90,36,133,197,1277
1980-81,26,WSB,NBA,SF,82,0,2610,549,1186,.463,7,32,.219,542,1154,.470,.466,166,196,.847,167,413,580,195,118,39,117,194,1271
1981-82,27,WSB,NBA,SF,79,79,2946,621,1307,.475,9,22,.409,612,1285,.476,.479,235,283,.830,136,497,633,250,137,22,119,204,1486
1982-83,28,WSB,NBA,SF,78,78,2840,603,1274,.473,13,37,.351,590,1237,.477,.478,182,233,.781,123,385,508,262,135,25,157,176,1401
1983-84,29,WSB,NBA,SF,82,82,2701,510,1061,.481,2,15,.133,508,1046,.486,.482,166,208,.798,140,348,488,290,94,35,142,214,1188
1984-85,30,WSB,NBA,SF,82,77,2664,469,978,.480,14,46,.304,455,932,.488,.487,120,151,.795,150,381,531,208,100,33,106,221,1072
1985-86,31,GSW,NBA,SF,75,14,1792,272,570,.477,17,35,.486,255,535,.477,.492,101,126,.802,132,285,417,83,65,8,54,174,662
1986-87,32,GSW,NBA,SF,82,7,1579,248,564,.440,15,40,.375,233,524,.445,.453,68,91,.747,99,241,340,108,50,15,70,167,579
1987-88,33,Did Not Play
1988-89,34,SEA,NBA,SF,2,0,15,1,8,.125,0,1,.000,1,7,.143,.125,4,4,1.000,2,5,7,0,0,0,0,3,6
