Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,23,POR,NBA,C,74,8,1007,98,229,.428,0,3,.000,98,226,.434,.428,86,125,.688,91,161,252,23,29,94,44,164,282
1998-99,24,POR,NBA,C,43,0,545,58,129,.450,1,1,1.000,57,128,.445,.453,34,67,.507,49,101,150,19,23,56,27,100,151
1999-00,25,HOU,NBA,C,65,32,1581,216,402,.537,0,4,.000,216,398,.543,.537,135,208,.649,102,287,389,26,33,124,71,175,567
2000-01,26,HOU,NBA,C,35,13,624,64,111,.577,0,0,0,64,111,.577,.577,37,57,.649,47,94,141,11,13,31,25,89,165
2001-02,27,HOU,NBA,C,75,73,1917,190,326,.583,0,1,.000,190,325,.585,.583,113,194,.582,176,349,525,29,40,95,53,208,493
2002-03,28,HOU,NBA,C,73,5,1247,133,256,.520,0,4,.000,133,252,.528,.520,66,124,.532,132,296,428,20,38,85,56,176,332
2003-04,29,HOU,NBA,PF,69,67,1743,161,360,.447,0,0,0,161,360,.447,.447,96,142,.676,153,319,472,72,52,96,84,203,418
2004-05,30,ORL,NBA,C,62,50,1525,160,297,.539,0,0,0,160,297,.539,.539,112,143,.783,102,314,416,40,55,82,64,170,432
2005-06,31,TOT,NBA,C,27,0,333,36,84,.429,0,0,0,36,84,.429,.429,26,35,.743,20,50,70,4,6,12,18,52,98
2005-06,31,ORL,NBA,C,23,0,299,31,72,.431,0,0,0,31,72,.431,.431,26,35,.743,19,44,63,2,6,10,16,48,88
2005-06,31,DET,NBA,C,4,0,34,5,12,.417,0,0,0,5,12,.417,.417,0,0,0,1,6,7,2,0,2,2,4,10
2006-07,32,NYK,NBA,C,18,0,95,7,22,.318,0,0,0,7,22,.318,.318,8,12,.667,12,19,31,0,3,10,6,10,22
