Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,22,CHI,NBA,PF,77,30,1772,281,541,.519,0,3,.000,281,538,.522,.519,178,269,.662,255,409,664,133,68,30,175,250,740
1986-87,23,CHI,NBA,PF,82,81,2980,468,1052,.445,11,30,.367,457,1022,.447,.450,245,357,.686,299,775,1074,296,85,36,299,315,1192
1987-88,24,CHI,NBA,PF,82,82,2816,375,776,.483,3,12,.250,372,764,.487,.485,261,359,.727,326,740,1066,248,68,28,241,272,1014
1988-89,25,NYK,NBA,PF,82,82,2604,426,835,.510,12,48,.250,414,787,.526,.517,197,255,.773,343,518,861,187,104,14,248,270,1061
1989-90,26,NYK,NBA,PF,61,61,2196,336,641,.524,0,3,.000,336,638,.527,.524,217,285,.761,258,469,727,146,64,16,165,220,889
1990-91,27,NYK,NBA,PF,76,74,2739,307,595,.516,0,2,.000,307,593,.518,.516,239,305,.784,305,615,920,204,62,17,215,288,853
1991-92,28,NYK,NBA,PF,82,82,2309,210,402,.522,0,3,.000,210,399,.526,.522,86,117,.735,256,444,700,133,67,15,123,258,506
1992-93,29,NYK,NBA,PF,82,82,2230,219,431,.508,0,1,.000,219,430,.509,.508,127,176,.722,288,420,708,126,85,15,124,289,565
1993-94,30,NYK,NBA,PF,82,82,2932,363,760,.478,0,3,.000,363,757,.480,.478,243,313,.776,349,616,965,218,110,18,193,293,969
1994-95,31,NYK,NBA,PF,50,49,1567,192,393,.489,3,12,.250,189,381,.496,.492,119,150,.793,155,290,445,126,60,7,103,179,506
1995-96,32,NYK,NBA,PF,53,51,1775,211,448,.471,7,26,.269,204,422,.483,.479,175,210,.833,162,298,460,137,58,14,104,195,604
1996-97,33,NYK,NBA,PF,80,80,2873,339,694,.488,5,19,.263,334,675,.495,.492,181,224,.808,246,535,781,221,111,21,171,305,864
1997-98,34,NYK,NBA,PF,79,79,2734,307,698,.440,0,6,.000,307,692,.444,.440,97,114,.851,218,506,724,201,123,22,126,280,711
1998-99,35,TOR,NBA,PF,50,50,1633,140,327,.428,1,5,.200,139,322,.432,.430,67,83,.807,96,278,374,168,46,21,96,182,348
1999-00,36,TOR,NBA,PF,80,80,2431,234,560,.418,14,41,.341,220,519,.424,.430,66,85,.776,117,423,540,253,102,45,154,294,548
2000-01,37,TOR,NBA,PF,78,77,2767,305,786,.388,11,49,.224,294,737,.399,.395,127,152,.836,142,599,741,264,76,48,139,258,748
2001-02,38,CHI,NBA,PF,57,36,1383,97,263,.369,1,6,.167,96,257,.374,.371,21,28,.750,72,271,343,114,49,11,87,175,216
2002-03,39,WAS,NBA,C,42,1,514,23,55,.418,0,0,0,23,55,.418,.418,28,34,.824,37,70,107,40,13,6,21,90,74
2003-04,40,HOU,NBA,PF,7,0,25,2,6,.333,0,0,0,2,6,.333,.333,5,6,.833,0,5,5,2,0,0,1,8,9
