Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,22,ATL,NBA,PG,72,0,941,183,392,.467,0,0,0,183,392,.467,.467,135,163,.828,0,0,140,121,0,0,0,124,501
1970-71,23,Did Not Play(military serviceU.S. Army)
1971-72,24,CLE,NBA,PG,68,0,2434,394,849,.464,0,0,0,394,849,.464,.464,260,342,.760,0,0,276,456,0,0,0,213,1048
1972-73,25,SEA,NBA,PG,73,0,1403,191,435,.439,0,0,0,191,435,.439,.439,100,140,.714,0,0,174,247,0,0,0,139,482
1973-74,26,GSW,NBA,PG,79,0,2134,316,617,.512,0,0,0,316,617,.512,.512,173,234,.739,136,253,389,300,105,9,0,241,805
1974-75,27,GSW,NBA,PG,82,0,2521,408,773,.528,0,0,0,408,773,.528,.528,232,279,.832,116,200,316,345,132,11,0,297,1048
1975-76,28,TOT,NBA,PG,75,0,1704,228,496,.460,0,0,0,228,496,.460,.460,144,192,.750,103,207,310,218,81,8,0,216,600
1975-76,28,CLE,NBA,PG,15,0,255,35,90,.389,0,0,0,35,90,.389,.389,27,37,.730,14,29,43,45,10,2,0,36,97
1975-76,28,NYK,NBA,PG,60,0,1449,193,406,.475,0,0,0,193,406,.475,.475,117,155,.755,89,178,267,173,71,6,0,180,503
1976-77,29,NYK,NBA,PG,70,0,1082,148,293,.505,0,0,0,148,293,.505,.505,75,109,.688,50,113,163,144,57,5,0,137,371
1977-78,30,NYK,NBA,PG,79,0,1979,308,614,.502,0,0,0,308,614,.502,.502,129,160,.806,76,188,264,339,117,3,154,201,745
1978-79,31,NYK,NBA,PG,7,0,85,11,26,.423,0,0,0,11,26,.423,.423,0,0,0,1,9,10,19,7,0,10,13,22
