Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,22,NYK,NBA,PG,71,0,923,94,241,.390,3,17,.176,91,224,.406,.396,28,38,.737,14,44,58,159,39,5,73,83,219
1980-81,23,TOT,NBA,PG,81,0,2434,461,942,.489,1,5,.200,460,937,.491,.490,150,212,.708,45,93,138,394,58,7,179,148,1073
1980-81,23,DAL,NBA,PG,56,0,1892,385,789,.488,1,4,.250,384,785,.489,.489,128,185,.692,33,66,99,277,45,6,148,113,899
1980-81,23,CLE,NBA,PG,25,0,542,76,153,.497,0,1,.000,76,152,.500,.497,22,27,.815,12,27,39,117,13,1,31,35,174
1981-82,24,CLE,NBA,PG,78,43,2409,325,672,.484,3,10,.300,322,662,.486,.486,153,200,.765,53,97,150,590,70,11,171,169,806
1982-83,25,CLE,NBA,PG,80,79,2716,401,832,.482,4,12,.333,397,820,.484,.484,168,245,.686,41,118,159,487,74,4,195,215,974
1983-84,26,CLE,NBA,PG,77,56,2041,348,699,.498,2,11,.182,346,688,.503,.499,110,154,.714,32,64,96,413,38,1,145,126,808
1984-85,27,CLE,NBA,PG,8,0,93,12,25,.480,0,0,0,12,25,.480,.480,2,3,.667,0,1,1,23,0,0,8,8,26
1985-86,28,GSW,NBA,PG,82,0,1208,140,273,.513,2,6,.333,138,267,.517,.516,63,92,.685,10,55,65,342,38,4,83,67,345
1986-87,29,LAC,NBA,PG,19,8,428,55,121,.455,1,2,.500,54,119,.454,.459,18,34,.529,6,11,17,101,14,0,45,28,129
