Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,25,SAS,NBA,SG,77,10,1573,285,644,.443,59,177,.333,226,467,.484,.488,72,99,.727,86,130,216,148,38,30,102,144,701
1993-94,26,SAS,NBA,SG,65,5,980,140,372,.376,44,125,.352,96,247,.389,.435,46,64,.719,45,66,111,94,29,16,60,69,370
1994-95,27,TOT,NBA,SG,30,14,604,80,209,.383,26,100,.260,54,109,.495,.445,22,27,.815,29,34,63,40,22,10,31,48,208
1994-95,27,PHI,NBA,SG,5,0,63,9,27,.333,3,14,.214,6,13,.462,.389,2,2,1.000,2,5,7,4,2,0,8,8,23
1994-95,27,LAL,NBA,SG,25,14,541,71,182,.390,23,86,.267,48,96,.500,.453,20,25,.800,27,29,56,36,20,10,23,40,185
1995-96,28,Did Not Play(other pro leagueItaly)
1996-97,29,TOT,NBA,SG,22,0,310,36,119,.303,21,70,.300,15,49,.306,.391,5,6,.833,19,24,43,26,10,3,14,33,98
1996-97,29,SAC,NBA,SG,5,0,28,2,16,.125,2,11,.182,0,5,.000,.188,0,0,0,1,3,4,1,1,0,3,4,6
1996-97,29,NJN,NBA,SG,17,0,282,34,103,.330,19,59,.322,15,44,.341,.422,5,6,.833,18,21,39,25,9,3,11,29,92
1997-98,30,TOR,NBA,SG,6,0,82,12,29,.414,2,9,.222,10,20,.500,.448,8,10,.800,4,3,7,4,3,2,4,4,34
