Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,26,CLE,NBA,SF,36,7,520,84,195,.431,1,2,.500,83,193,.430,.433,41,50,.820,39,49,88,34,9,7,34,40,210
1985-86,27,TOT,NBA,SF,77,30,1676,310,628,.494,2,9,.222,308,619,.498,.495,85,127,.669,130,144,274,144,56,6,82,125,707
1985-86,27,CLE,NBA,SF,17,3,207,37,74,.500,0,1,.000,37,73,.507,.500,12,16,.750,5,21,26,8,1,0,6,20,86
1985-86,27,IND,NBA,SF,60,27,1469,273,554,.493,2,8,.250,271,546,.496,.495,73,111,.658,125,123,248,136,55,6,76,105,621
1986-87,28,IND,NBA,SF,63,0,721,139,294,.473,0,5,.000,139,289,.481,.473,85,108,.787,73,78,151,54,31,3,55,65,363
1987-88,29,IND,NBA,SF,74,1,1097,217,436,.498,0,2,.000,217,434,.500,.498,108,141,.766,89,127,216,78,41,6,73,98,542
1988-89,30,PHI,NBA,SF,82,12,2618,566,1152,.491,2,11,.182,564,1141,.494,.492,196,229,.856,167,239,406,139,71,23,126,166,1330
1989-90,31,PHI,NBA,SF,78,3,2089,379,841,.451,3,21,.143,376,820,.459,.452,165,197,.838,81,214,295,143,72,13,78,143,926
1990-91,32,PHI,NBA,SF,82,13,2340,512,1055,.485,9,43,.209,503,1012,.497,.490,165,198,.833,103,264,367,115,65,13,100,163,1198
1991-92,33,PHI,NBA,SF,82,11,2432,469,1008,.465,42,127,.331,427,881,.485,.486,143,163,.877,96,182,278,135,86,11,109,128,1123
1992-93,34,PHI,NBA,SF,69,0,1263,225,544,.414,39,120,.325,186,424,.439,.449,72,89,.809,62,122,184,93,31,5,63,75,561
1993-94,35,TOT,NBA,SF,21,2,356,35,86,.407,7,26,.269,28,60,.467,.448,19,23,.826,16,37,53,17,8,3,10,16,96
1993-94,35,NJN,NBA,SF,11,2,176,15,43,.349,4,12,.333,11,31,.355,.395,10,12,.833,8,18,26,6,5,2,1,9,44
1993-94,35,WSB,NBA,SF,10,0,180,20,43,.465,3,14,.214,17,29,.586,.500,9,11,.818,8,19,27,11,3,1,9,7,52
