Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,19,IND,NBA,SF,24,1,130,23,70,.329,2,12,.167,21,58,.362,.343,16,24,.667,4,17,21,3,1,5,7,18,64
2000-01,20,IND,NBA,SF,59,7,574,66,186,.355,11,41,.268,55,145,.379,.384,50,68,.735,14,60,74,32,7,28,42,73,193
2001-02,21,IND,NBA,SF,78,17,1647,198,460,.430,45,125,.360,153,335,.457,.479,140,181,.773,64,180,244,62,19,49,96,147,581
2002-03,22,IND,NBA,SF,46,2,819,112,254,.441,19,53,.358,93,201,.463,.478,60,84,.714,42,91,133,42,8,56,42,86,303
2003-04,23,IND,NBA,SF,21,0,271,50,106,.472,9,22,.409,41,84,.488,.514,39,47,.830,9,31,40,9,5,11,33,23,148
2004-05,24,IND,NBA,SF,7,0,93,16,40,.400,1,5,.200,15,35,.429,.413,3,6,.500,5,9,14,4,1,2,10,9,36
2005-06,25,IND,NBA,SF,2,0,21,4,5,.800,0,0,0,4,5,.800,.800,2,2,1.000,0,4,4,2,0,1,0,2,10
2006-07,26,Did Not Play(injuryknee)
2007-08,27,Did Not Play(injuryknee)
2008-09,28,Did Not Play(injuryknee)
2009-10,29,NYK,NBA,SF,25,1,292,40,100,.400,14,39,.359,26,61,.426,.470,24,26,.923,15,37,52,16,2,17,28,33,118
