Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,23,PHO,NBA,PG,67,3,678,83,216,.384,3,16,.188,80,200,.400,.391,39,59,.661,16,43,59,168,36,1,77,58,208
1990-91,24,NYK,NBA,PG,22,0,107,10,27,.370,1,3,.333,9,24,.375,.389,5,6,.833,1,9,10,20,9,0,10,12,26
1991-92,25,TOT,NBA,PG,68,0,891,99,225,.440,7,18,.389,92,207,.444,.456,20,24,.833,14,55,69,217,45,2,46,76,225
1991-92,25,CHH,NBA,PG,13,0,57,0,8,.000,0,0,0,0,8,.000,.000,1,2,.500,1,3,4,18,8,0,5,3,1
1991-92,25,PHI,NBA,PG,55,0,834,99,217,.456,7,18,.389,92,199,.462,.472,19,22,.864,13,52,65,199,37,2,41,73,224
1992-93,26,PHI,NBA,PG,72,0,996,77,220,.350,20,68,.294,57,152,.375,.395,20,31,.645,24,43,67,206,43,1,54,73,194
1993-94,27,Did Not Play(other pro leagueCBA)
1994-95,28,DEN,NBA,PG,14,0,151,10,33,.303,2,7,.286,8,26,.308,.333,9,12,.750,2,7,9,43,6,2,14,20,31
1995-96,29,TOT,NBA,PG,31,2,527,35,99,.354,8,34,.235,27,65,.415,.394,5,6,.833,7,27,34,97,22,2,30,43,83
1995-96,29,PHI,NBA,PG,11,2,280,18,48,.375,4,18,.222,14,30,.467,.417,5,6,.833,3,18,21,60,12,2,15,28,45
1995-96,29,WSB,NBA,PG,10,0,138,11,28,.393,2,10,.200,9,18,.500,.429,0,0,0,1,5,6,23,8,0,10,8,24
1995-96,29,DEN,NBA,PG,10,0,109,6,23,.261,2,6,.333,4,17,.235,.304,0,0,0,3,4,7,14,2,0,5,7,14
