Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,22,TOR,NBA,SG,62,1,868,110,255,.431,5,34,.147,105,221,.475,.441,54,77,.701,43,67,110,88,21,13,60,76,279
1996-97,23,DEN,NBA,SG,2,0,22,2,6,.333,0,0,0,2,6,.333,.333,2,4,.500,2,0,2,2,3,0,1,2,6
