Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,22,MIA,NBA,SG,61,59,1806,297,654,.454,40,125,.320,257,529,.486,.485,95,127,.748,81,107,188,278,59,19,152,162,729
1992-93,23,MIA,NBA,SG,48,43,1610,279,619,.451,53,132,.402,226,487,.464,.494,155,197,.787,56,141,197,267,50,16,129,148,766
1993-94,24,MIA,NBA,SG,78,77,2776,491,1076,.456,91,262,.347,400,814,.491,.499,273,327,.835,156,196,352,394,84,35,202,217,1346
1994-95,25,TOT,NBA,SG,80,61,2665,428,1005,.426,137,416,.329,291,589,.494,.494,312,371,.841,104,172,276,274,62,33,155,225,1305
1995-96,26,ATL,NBA,SG,80,80,2856,494,1143,.432,140,423,.331,354,720,.492,.493,318,385,.826,124,202,326,224,68,17,151,207,1446
1996-97,27,ATL,NBA,SG,72,72,2818,491,1145,.429,130,388,.335,361,757,.477,.486,333,393,.847,90,148,238,305,62,23,176,173,1445
1997-98,28,ATL,NBA,SG,73,73,2857,489,1101,.444,97,276,.351,392,825,.475,.488,389,455,.855,133,176,309,292,75,29,176,219,1464
1999-00,30,POR,NBA,SG,82,81,2689,420,900,.467,96,241,.398,324,659,.492,.520,289,340,.850,123,190,313,209,71,31,117,214,1225
2000-01,31,POR,NBA,SG,81,36,2542,359,788,.456,78,230,.339,281,558,.504,.505,309,347,.890,87,185,272,213,48,24,137,203,1105
2001-02,32,SAS,NBA,SG,77,76,2211,310,682,.455,116,246,.472,194,436,.445,.540,159,181,.878,45,148,193,151,54,15,108,158,895
2002-03,33,SAS,NBA,SG,53,18,1032,113,291,.388,39,118,.331,74,173,.428,.455,95,114,.833,21,78,99,70,28,9,43,79,360
2003-04,34,NOH,NBA,SG,71,4,929,119,293,.406,43,107,.402,76,186,.409,.480,77,83,.928,27,54,81,56,15,6,42,91,358
2004-05,35,TOT,NBA,SG,50,1,750,102,248,.411,41,105,.390,61,143,.427,.494,69,80,.863,15,50,65,71,14,7,27,82,314
