Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,24,HOU,NBA,PG,66,6,1122,162,388,.418,26,88,.295,136,300,.453,.451,90,107,.841,25,109,134,192,59,7,94,136,440
1994-95,25,HOU,NBA,PG,82,1,1882,253,593,.427,63,191,.330,190,402,.473,.480,214,254,.843,38,173,211,405,94,14,167,209,783
1995-96,26,HOU,NBA,PG,61,0,1682,289,658,.439,73,210,.348,216,448,.482,.495,235,285,.825,51,137,188,278,53,4,157,166,886
1996-97,27,TOT,NBA,PG,61,44,1714,337,783,.430,81,231,.351,256,552,.464,.482,212,251,.845,47,135,182,305,77,19,168,200,967
1997-98,28,NJN,NBA,PG,75,72,2606,510,1156,.441,15,80,.188,495,1076,.460,.448,436,507,.860,73,155,228,603,121,20,269,262,1471
1999-00,30,MIL,NBA,PG,81,81,2899,545,1170,.466,26,90,.289,519,1080,.481,.477,390,445,.876,69,232,301,729,102,8,267,255,1506
2000-01,31,MIL,NBA,PG,76,75,2709,537,1132,.474,30,98,.306,507,1034,.490,.488,277,323,.858,46,244,290,580,88,8,220,214,1381
2001-02,32,MIL,NBA,PG,74,73,2605,554,1197,.463,71,204,.348,483,993,.486,.492,282,328,.860,54,258,312,493,90,12,177,208,1461
2002-03,33,MIL,NBA,PG,78,77,2700,546,1162,.470,59,163,.362,487,999,.487,.495,385,447,.861,57,285,342,450,88,14,177,216,1536
2003-04,34,MIN,NBA,PG,81,81,2838,620,1270,.488,74,186,.398,546,1084,.504,.517,289,331,.873,44,227,271,592,102,18,220,247,1603
2004-05,35,MIN,NBA,PG,59,38,1522,319,687,.464,27,103,.262,292,584,.500,.484,134,155,.865,25,132,157,301,36,14,109,160,799
2005-06,36,LAC,NBA,PG,78,75,2653,493,1112,.443,70,190,.368,423,922,.459,.475,289,335,.863,40,247,287,491,74,11,175,225,1345
2006-07,37,LAC,NBA,PG,58,30,1407,261,625,.418,32,109,.294,229,516,.444,.443,160,182,.879,27,140,167,270,28,8,101,126,714
2007-08,38,TOT,NBA,PG,55,34,1274,233,532,.438,23,76,.303,210,456,.461,.460,127,144,.882,17,119,136,214,37,6,97,98,616
