Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1965-66,21,SFW,NBA,SF,80,0,2990,745,1698,.439,0,0,0,745,1698,.439,.439,569,660,.862,0,0,850,173,0,0,0,297,2059
1966-67,22,SFW,NBA,SF,78,0,3175,1011,2240,.451,0,0,0,1011,2240,.451,.451,753,852,.884,0,0,714,282,0,0,0,258,2775
1967-68,23,Did Not Play(legalbarred from playing in ABA)
1968-69,24,OAK,ABA,SF,35,0,1361,392,767,.511,3,10,.300,389,757,.514,.513,403,454,.888,82,247,329,136,0,0,141,124,1190
1969-70,25,WSA,ABA,SF,52,0,1849,517,1036,.499,8,39,.205,509,997,.511,.503,400,463,.864,130,233,363,178,0,0,184,174,1442
1970-71,26,NYA,ABA,SF,59,0,2502,632,1348,.469,19,86,.221,613,1262,.486,.476,451,507,.890,105,296,401,294,0,0,202,205,1734
1971-72,27,NYA,ABA,SF,80,0,3616,902,1969,.458,73,237,.308,829,1732,.479,.477,641,730,.878,155,447,602,327,0,0,263,261,2518
1972-73,28,GSW,NBA,SF,82,0,3075,737,1630,.452,0,0,0,737,1630,.452,.452,358,397,.902,0,0,728,399,0,0,0,245,1832
1973-74,29,GSW,NBA,SF,80,0,2918,796,1746,.456,0,0,0,796,1746,.456,.456,417,464,.899,103,437,540,484,169,40,0,265,2009
1974-75,30,GSW,NBA,SF,80,0,3235,1028,2217,.464,0,0,0,1028,2217,.464,.464,394,436,.904,92,364,456,492,228,33,0,225,2450
1975-76,31,GSW,NBA,SF,81,0,3122,707,1624,.435,0,0,0,707,1624,.435,.435,287,311,.923,74,422,496,496,202,27,0,215,1701
1976-77,32,GSW,NBA,SF,79,0,2904,682,1551,.440,0,0,0,682,1551,.440,.440,359,392,.916,73,349,422,475,172,58,0,194,1723
1977-78,33,GSW,NBA,SF,82,0,3024,760,1686,.451,0,0,0,760,1686,.451,.451,378,409,.924,75,374,449,446,158,45,224,188,1898
1978-79,34,HOU,NBA,SF,80,0,2566,461,1000,.461,0,0,0,461,1000,.461,.461,160,169,.947,40,237,277,502,95,38,198,195,1082
1979-80,35,HOU,NBA,SF,72,0,1816,325,771,.422,73,221,.330,252,550,.458,.469,143,153,.935,53,183,236,268,80,28,152,182,866
