Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,22,CHH,NBA,C,74,0,1095,122,271,.450,0,2,.000,122,269,.454,.450,95,145,.655,103,192,295,27,18,78,61,139,339
2001-02,23,CHH,NBA,C,82,8,1549,228,414,.551,0,1,.000,228,413,.552,.551,243,333,.730,153,308,461,31,27,86,118,201,699
2002-03,24,NOH,NBA,C,82,82,2443,305,635,.480,0,3,.000,305,632,.483,.480,231,322,.717,260,464,724,88,49,111,158,276,841
2003-04,25,NOH,NBA,C,82,82,2777,383,809,.473,0,1,.000,383,808,.474,.473,353,470,.751,268,579,847,86,43,101,201,278,1119
2004-05,26,NOH,NBA,C,23,22,703,98,227,.432,0,0,0,98,227,.432,.432,74,123,.602,79,126,205,29,8,23,59,74,270
2005-06,27,MIL,NBA,C,82,82,2465,287,615,.467,0,0,0,287,615,.467,.467,178,333,.535,220,558,778,56,29,80,166,276,752
2006-07,28,POR,NBA,C,81,23,1703,199,395,.504,0,0,0,199,395,.504,.504,131,242,.541,151,341,492,30,21,66,129,226,529
2007-08,29,TOT,NBA,C,31,2,286,18,55,.327,0,0,0,18,55,.327,.327,20,44,.455,19,70,89,7,1,10,30,50,56
2007-08,29,NJN,NBA,C,24,2,259,15,49,.306,0,0,0,15,49,.306,.306,14,31,.452,18,63,81,7,0,10,23,42,44
2007-08,29,DAL,NBA,C,7,0,27,3,6,.500,0,0,0,3,6,.500,.500,6,13,.462,1,7,8,0,1,0,7,8,12
2008-09,30,MIA,NBA,C,55,12,709,65,131,.496,0,0,0,65,131,.496,.496,29,60,.483,82,140,222,22,11,25,32,121,159
2009-10,31,MIA,NBA,C,36,0,359,28,56,.500,0,0,0,28,56,.500,.500,21,59,.356,41,80,121,1,9,11,17,59,77
2010-11,32,MIA,NBA,C,18,0,158,13,22,.591,0,0,0,13,22,.591,.591,9,18,.500,17,44,61,3,4,2,5,26,35
2011-12,33,TOR,NBA,C,34,1,374,17,45,.378,0,0,0,17,45,.378,.378,7,27,.259,25,88,113,6,4,10,22,66,41
