Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,23,WSB,NBA,SG,75,19,1321,207,418,.495,0,5,.000,207,413,.501,.495,104,180,.578,106,119,225,77,54,20,87,131,518
1994-95,24,WSB,NBA,SG,76,5,1554,214,508,.421,46,141,.326,168,367,.458,.467,123,185,.665,43,127,170,91,61,10,106,155,597
1995-96,25,WSB,NBA,SG,61,3,858,88,229,.384,13,60,.217,75,169,.444,.413,48,83,.578,29,89,118,67,41,12,67,104,237
1996-97,26,POR,NBA,SG,49,1,465,52,125,.416,12,39,.308,40,86,.465,.464,32,50,.640,19,34,53,30,13,2,27,55,148
1997-98,27,CLE,NBA,SG,18,0,206,15,47,.319,1,6,.167,14,41,.341,.330,6,10,.600,6,16,22,18,8,0,8,26,37
1998-99,28,CLE,NBA,SG,31,1,418,67,139,.482,11,29,.379,56,110,.509,.522,23,32,.719,13,31,44,22,15,4,29,41,168
1999-00,29,Did Not Play(other pro leagueLithuania)
2000-01,30,Did Not Play(other pro leagueABA)
2001-02,31,POR,NBA,SG,11,0,90,10,23,.435,1,3,.333,9,20,.450,.457,8,12,.667,6,8,14,5,0,1,5,10,29
2002-03,32,Did Not Play(other pro leagueCBA)
2003-04,33,WAS,NBA,SG,41,4,552,54,124,.435,11,30,.367,43,94,.457,.480,15,24,.625,24,47,71,32,22,4,24,54,134
