Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,20,TOT,NBA,SG,50,0,679,98,233,.421,10,37,.270,88,196,.449,.442,72,104,.692,27,83,110,51,19,2,55,47,278
2007-08,20,LAL,NBA,SG,22,0,171,26,53,.491,1,3,.333,25,50,.500,.500,19,28,.679,7,14,21,18,7,0,22,12,72
2007-08,20,MEM,NBA,SG,28,0,508,72,180,.400,9,34,.265,63,146,.432,.425,53,76,.697,20,69,89,33,12,2,33,35,206
2008-09,21,TOT,NBA,PG-SG,63,10,1174,131,285,.460,2,15,.133,129,270,.478,.463,53,92,.576,57,109,166,150,40,6,82,101,317
2008-09,21,MEM,NBA,SG,7,0,44,7,15,.467,0,1,.000,7,14,.500,.467,5,11,.455,4,2,6,5,1,0,3,5,19
2008-09,21,WAS,NBA,PG,56,10,1130,124,270,.459,2,14,.143,122,256,.477,.463,48,81,.593,53,107,160,145,39,6,79,96,298
