Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22,VIR,ABA,PG,80,0,1357,141,306,.461,2,9,.222,139,297,.468,.464,178,212,.840,45,113,158,184,0,0,122,202,462
1973-74,23,VIR,ABA,PG,57,0,1413,163,343,.475,3,15,.200,160,328,.488,.480,168,214,.785,52,129,181,170,60,8,118,173,497
1974-75,24,VIR,ABA,PG,76,0,2679,359,657,.546,1,6,.167,358,651,.550,.547,317,384,.826,94,153,247,404,132,11,266,238,1036
1975-76,25,VIR,ABA,PG,43,0,871,100,216,.463,3,16,.188,97,200,.485,.470,113,139,.813,28,61,89,125,62,3,93,107,316
1976-77,26,POR,NBA,PG,74,0,1937,263,430,.612,0,0,0,263,430,.612,.612,239,284,.842,75,127,202,247,128,15,0,228,765
1977-78,27,POR,NBA,PG,75,0,1820,242,409,.592,0,0,0,242,409,.592,.592,183,234,.782,36,98,134,244,107,4,158,186,667
1978-79,28,POR,NBA,PG,64,0,1570,203,381,.533,0,0,0,203,381,.533,.533,261,299,.873,39,80,119,176,84,4,127,185,667
1979-80,29,POR,NBA,PG,67,0,1594,183,394,.464,4,7,.571,179,387,.463,.470,197,252,.782,52,104,156,273,77,1,131,149,567
