Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,23,LAL,NBA,SF,69,0,1015,224,496,.452,0,0,0,224,496,.452,.452,68,93,.731,0,0,208,44,0,0,0,143,516
1967-68,24,Did Not Play(military service)
1968-69,25,Did Not Play(military service)
1969-70,26,PHO,NBA,SF,79,0,1139,283,658,.430,0,0,0,283,658,.430,.430,91,125,.728,0,0,219,54,0,0,0,162,657
1970-71,27,ATL,NBA,SF,65,0,1168,237,526,.451,0,0,0,237,526,.451,.451,106,134,.791,0,0,245,61,0,0,0,119,580
1971-72,28,BUF,NBA,SF,26,0,369,78,180,.433,0,0,0,78,180,.433,.433,22,32,.688,0,0,67,23,0,0,0,39,178
1972-73,29,SDA,ABA,SF,43,0,885,199,468,.425,2,10,.200,197,458,.430,.427,112,130,.862,83,107,190,46,0,0,55,102,512
1973-74,30,SAA,ABA,SF,38,0,579,94,206,.456,0,0,0,94,206,.456,.456,36,48,.750,37,66,103,42,11,3,28,74,224
