Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1960-61,23,STL,NBA,PG,75,0,1898,333,783,.425,0,0,0,333,783,.425,.425,214,300,.713,0,0,335,212,0,0,0,215,880
1961-62,24,STL,NBA,PG,20,0,870,140,364,.385,0,0,0,140,364,.385,.385,84,110,.764,0,0,131,116,0,0,0,63,364
1962-63,25,STL,NBA,PG,75,0,2569,333,834,.399,0,0,0,333,834,.399,.399,222,319,.696,0,0,403,381,0,0,0,256,888
1963-64,26,STL,NBA,PG,78,0,2526,334,808,.413,0,0,0,334,808,.413,.413,270,365,.740,0,0,335,359,0,0,0,287,938
1964-65,27,STL,NBA,PG,78,0,2854,434,1048,.414,0,0,0,434,1048,.414,.414,416,558,.746,0,0,365,431,0,0,0,283,1284
1965-66,28,STL,NBA,PG,69,0,2692,411,954,.431,0,0,0,411,954,.431,.431,422,532,.793,0,0,322,429,0,0,0,248,1244
1966-67,29,STL,NBA,PG,78,0,2974,448,1036,.432,0,0,0,448,1036,.432,.432,459,583,.787,0,0,412,442,0,0,0,280,1355
1967-68,30,STL,NBA,PG,82,0,3169,546,1246,.438,0,0,0,546,1246,.438,.438,546,711,.768,0,0,438,679,0,0,0,255,1638
1968-69,31,SEA,NBA,PG,82,0,3463,644,1462,.440,0,0,0,644,1462,.440,.440,547,710,.770,0,0,511,674,0,0,0,294,1835
1969-70,32,SEA,NBA,PG,75,0,2802,448,1066,.420,0,0,0,448,1066,.420,.420,438,556,.788,0,0,378,683,0,0,0,212,1334
1970-71,33,SEA,NBA,PG,71,0,2641,471,1125,.419,0,0,0,471,1125,.419,.419,461,574,.803,0,0,319,654,0,0,0,201,1403
1971-72,34,SEA,NBA,PG,80,0,2989,479,1027,.466,0,0,0,479,1027,.466,.466,480,620,.774,0,0,338,766,0,0,0,209,1438
1972-73,35,CLE,NBA,PG,75,0,2973,572,1275,.449,0,0,0,572,1275,.449,.449,394,476,.828,0,0,346,628,0,0,0,221,1538
1973-74,36,CLE,NBA,PG,74,0,2483,462,994,.465,0,0,0,462,994,.465,.465,289,361,.801,80,197,277,522,97,17,0,165,1213
1974-75,37,POR,NBA,PG,65,0,1161,134,305,.439,0,0,0,134,305,.439,.439,152,198,.768,38,82,120,235,77,9,0,96,420
