Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,23,SAC,NBA,PF,36,1,315,58,122,.475,0,3,.000,58,119,.487,.475,40,65,.615,22,28,50,22,17,7,26,40,156
1990-91,24,Did Not Play(other pro leagueItaly)
1991-92,25,Did Not Play(other pro leagueItaly)
1992-93,26,Did Not Play(other pro leagueFrance)
1993-94,27,Did Not Play(other pro leagueGreece)
1994-95,28,SAC,NBA,PF,30,0,149,23,57,.404,2,5,.400,21,52,.404,.421,20,35,.571,17,11,28,7,8,1,12,20,68
