Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1946-47,30,CLR,BAA,0,55,0,0,276,898,.307,0,0,0,276,898,.307,.307,111,173,.642,0,0,0,67,0,0,0,169,663
1947-48,31,BOS,BAA,0,48,0,0,202,653,.309,0,0,0,202,653,.309,.309,85,137,.620,0,0,0,41,0,0,0,137,489
1948-49,32,TOT,BAA,0,43,0,0,172,589,.292,0,0,0,172,589,.292,.292,79,133,.594,0,0,0,104,0,0,0,110,423
1948-49,32,BOS,BAA,0,33,0,0,146,501,.291,0,0,0,146,501,.291,.291,70,116,.603,0,0,0,95,0,0,0,97,362
1948-49,32,PRO,BAA,0,10,0,0,26,88,.295,0,0,0,26,88,.295,.295,9,17,.529,0,0,0,9,0,0,0,13,61
