Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,22,LAL,NBA,SG,3,0,7,3,6,.500,0,0,0,3,6,.500,.500,0,0,0,0,0,0,0,1,0,1,1,6
1979-80,23,LAL,NBA,SG,82,0,1973,303,578,.524,5,20,.250,298,558,.534,.529,111,143,.776,101,128,229,221,86,38,142,215,722
1980-81,24,LAL,NBA,SG,81,0,2625,321,654,.491,4,19,.211,317,635,.499,.494,117,149,.785,121,215,336,332,133,78,164,249,763
1981-82,25,LAL,NBA,SG,76,14,2197,383,741,.517,2,17,.118,381,724,.526,.518,139,171,.813,84,185,269,230,120,61,151,216,907
1982-83,26,LAL,NBA,SG,82,3,2148,266,497,.535,5,21,.238,261,476,.548,.540,102,130,.785,82,192,274,315,115,50,128,208,639
1983-84,27,LAL,NBA,SG,82,9,2387,273,549,.497,38,121,.314,235,428,.549,.532,155,185,.838,53,209,262,482,113,67,148,267,739
1984-85,28,LAL,NBA,SG,82,20,2189,276,593,.465,35,123,.285,241,470,.513,.495,115,133,.865,56,199,255,429,93,49,156,208,702
1985-86,29,LAL,NBA,SG,82,15,2269,274,606,.452,63,163,.387,211,443,.476,.504,147,170,.865,44,200,244,466,89,43,151,238,758
1986-87,30,LAL,NBA,SG,82,2,2253,322,736,.438,89,231,.385,233,505,.461,.498,126,148,.851,58,196,254,373,78,43,102,199,859
1987-88,31,LAL,NBA,SG,61,8,1793,189,482,.392,57,178,.320,132,304,.434,.451,97,113,.858,50,178,228,289,66,26,101,136,532
1988-89,32,LAL,NBA,SG,80,13,1943,213,494,.431,80,210,.381,133,284,.468,.512,81,93,.871,33,158,191,314,72,32,94,186,587
1989-90,33,LAL,NBA,SG,80,10,1851,191,493,.387,50,157,.318,141,336,.420,.438,83,94,.883,59,168,227,215,67,36,91,206,515
