Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1960-61,22,NYK,NBA,C,62,0,994,122,310,.394,0,0,0,122,310,.394,.394,49,96,.510,0,0,296,51,0,0,0,143,293
1961-62,23,NYK,NBA,C,76,0,1481,186,482,.386,0,0,0,186,482,.386,.386,80,139,.576,0,0,470,82,0,0,0,230,452
1962-63,24,DET,NBA,C,45,0,458,48,153,.314,0,0,0,48,153,.314,.314,24,50,.480,0,0,155,28,0,0,0,66,120
1963-64,25,DET,NBA,C,58,0,871,104,251,.414,0,0,0,104,251,.414,.414,69,114,.605,0,0,283,56,0,0,0,167,277
1964-65,26,LAL,NBA,C,76,0,1521,145,311,.466,0,0,0,145,311,.466,.466,88,154,.571,0,0,500,87,0,0,0,238,378
1965-66,27,LAL,NBA,C,77,0,1413,151,337,.448,0,0,0,151,337,.448,.448,77,136,.566,0,0,509,113,0,0,0,234,379
1966-67,28,LAL,NBA,C,81,0,2725,370,780,.474,0,0,0,370,780,.474,.474,127,207,.614,0,0,1080,222,0,0,0,281,867
1967-68,29,LAL,NBA,C,82,0,2271,293,613,.478,0,0,0,293,613,.478,.478,177,286,.619,0,0,893,206,0,0,0,264,763
1968-69,30,PHI,NBA,C,82,0,2360,279,593,.470,0,0,0,279,593,.470,.470,194,325,.597,0,0,792,218,0,0,0,310,752
1969-70,31,PHI,NBA,C,79,0,2474,430,796,.540,0,0,0,430,796,.540,.540,215,331,.650,0,0,754,211,0,0,0,294,1075
1970-71,32,CIN,NBA,C,34,0,826,119,258,.461,0,0,0,119,258,.461,.461,37,73,.507,0,0,233,79,0,0,0,120,275
1971-72,33,TOT,NBA,C,49,0,480,52,132,.394,0,0,0,52,132,.394,.394,24,43,.558,0,0,134,52,0,0,0,98,128
1971-72,33,CIN,NBA,C,9,0,76,10,29,.345,0,0,0,10,29,.345,.345,3,8,.375,0,0,27,2,0,0,0,22,23
1971-72,33,POR,NBA,C,40,0,404,42,103,.408,0,0,0,42,103,.408,.408,21,35,.600,0,0,107,50,0,0,0,76,105
