Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,22,BUF,NBA,C,65,0,1293,156,376,.415,0,0,0,156,376,.415,.415,79,143,.552,0,0,452,53,0,0,0,140,391
1971-72,23,BUF,NBA,PF,62,0,1239,162,366,.443,0,0,0,162,366,.443,.443,58,78,.744,0,0,379,54,0,0,0,125,382
1972-73,24,TOT,NBA,C,72,0,1370,174,421,.413,0,0,0,174,421,.413,.413,59,90,.656,0,0,522,72,0,0,0,178,407
1972-73,24,BUF,NBA,C,4,0,47,8,17,.471,0,0,0,8,17,.471,.471,1,2,.500,0,0,15,6,0,0,0,6,17
1972-73,24,CLE,NBA,C,68,0,1323,166,404,.411,0,0,0,166,404,.411,.411,58,88,.659,0,0,507,66,0,0,0,172,390
1973-74,25,TOT,NBA,C,72,0,1405,174,349,.499,0,0,0,174,349,.499,.499,85,114,.746,106,291,397,71,27,42,0,204,433
1973-74,25,CLE,NBA,C,5,0,49,2,13,.154,0,0,0,2,13,.154,.154,4,4,1.000,5,12,17,4,0,2,0,7,8
1973-74,25,MIL,NBA,C,67,0,1356,172,336,.512,0,0,0,172,336,.512,.512,81,110,.736,101,279,380,67,27,40,0,197,425
1974-75,26,MIL,NBA,PF,79,0,2519,248,541,.458,0,0,0,248,541,.458,.458,106,155,.684,238,574,812,127,49,54,0,267,602
1975-76,27,LAL,NBA,PF,81,0,2512,251,524,.479,0,0,0,251,524,.479,.479,89,128,.695,223,499,722,106,55,46,0,283,591
1976-77,28,LAL,NBA,PF,14,0,170,25,53,.472,0,0,0,25,53,.472,.472,4,6,.667,21,48,69,11,1,2,0,28,54
