Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,25,TOT,ABA,PF,56,0,1294,225,546,.412,0,0,0,225,546,.412,.412,199,294,.677,0,0,449,59,0,0,155,190,649
1967-68,25,OAK,ABA,PF,43,0,1123,199,472,.422,0,0,0,199,472,.422,.422,167,246,.679,0,0,380,50,0,0,140,162,565
1967-68,25,PTP,ABA,PF,13,0,171,26,74,.351,0,0,0,26,74,.351,.351,32,48,.667,0,0,69,9,0,0,15,28,84
1968-69,26,TOT,ABA,PF,13,0,148,28,52,.538,0,0,0,28,52,.538,.538,17,31,.548,27,28,55,6,0,0,11,23,73
1968-69,26,MNP,ABA,PF,11,0,137,25,45,.556,0,0,0,25,45,.556,.556,13,27,.481,24,24,48,6,0,0,10,23,63
1968-69,26,HSM,ABA,PF,2,0,11,3,7,.429,0,0,0,3,7,.429,.429,4,4,1.000,3,4,7,0,0,0,1,0,10
