Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,23,LAL,NBA,PG,2,0,12,3,5,.600,0,1,.000,3,4,.750,.600,2,2,1.000,0,3,3,0,0,0,1,2,8
1999-00,24,TOT,NBA,PG,52,5,681,108,212,.509,9,24,.375,99,188,.527,.531,30,41,.732,25,46,71,32,30,3,33,113,255
1999-00,24,LAL,NBA,PG,3,0,18,5,9,.556,0,0,0,5,9,.556,.556,0,2,.000,0,1,1,2,1,0,2,1,10
1999-00,24,GSW,NBA,PG,49,5,663,103,203,.507,9,24,.375,94,179,.525,.530,30,39,.769,25,45,70,30,29,3,31,112,245
2000-01,25,MIN,NBA,PG,14,0,59,9,18,.500,0,0,0,9,18,.500,.500,2,3,.667,3,3,6,4,3,0,0,19,20
