Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,DET,NBA,SF,70,69,2678,508,1064,.477,4,27,.148,504,1037,.486,.479,374,511,.732,125,320,445,353,124,62,202,203,1394
1995-96,23,DET,NBA,SF,80,80,3260,564,1221,.462,5,26,.192,559,1195,.468,.464,485,646,.751,127,656,783,548,100,48,263,242,1618
1996-97,24,DET,NBA,SF,80,80,3147,625,1259,.496,10,33,.303,615,1226,.502,.500,450,633,.711,123,598,721,583,144,48,259,186,1710
1997-98,25,DET,NBA,SF,81,81,3294,615,1361,.452,3,21,.143,612,1340,.457,.453,479,647,.740,93,530,623,551,143,53,285,196,1712
1998-99,26,DET,NBA,SF,50,50,1852,384,802,.479,0,14,.000,384,788,.487,.479,285,379,.752,65,290,355,300,80,27,184,114,1053
1999-00,27,DET,NBA,SF,74,74,2776,696,1422,.489,34,98,.347,662,1324,.500,.501,480,604,.795,97,393,490,385,103,43,240,190,1906
2000-01,28,ORL,NBA,SF,4,4,133,19,43,.442,1,1,1.000,18,42,.429,.453,16,26,.615,8,17,25,25,5,2,11,9,55
2001-02,29,ORL,NBA,SF,14,14,512,83,195,.426,0,2,.000,83,193,.430,.426,69,80,.863,29,96,125,64,8,4,37,40,235
2002-03,30,ORL,NBA,SF,29,29,843,151,307,.492,1,4,.250,150,303,.495,.493,118,144,.819,40,166,206,122,28,13,84,46,421
2003-04,31,Did Not Play(injuryankle)
2004-05,32,ORL,NBA,SF,67,67,2338,517,1015,.509,3,13,.231,514,1002,.513,.511,280,341,.821,77,241,318,220,97,28,161,144,1317
2005-06,33,ORL,NBA,SF,21,17,613,119,243,.490,2,8,.250,117,235,.498,.494,78,102,.765,15,65,80,48,24,6,35,50,318
2006-07,34,ORL,NBA,SG,65,64,2009,342,660,.518,2,12,.167,340,648,.525,.520,248,324,.765,53,184,237,138,61,25,144,146,934
2007-08,35,PHO,NBA,SF,70,68,2222,358,712,.503,33,104,.317,325,608,.535,.526,170,196,.867,74,279,353,203,65,56,96,153,919
2008-09,36,PHO,NBA,SF,82,68,2445,390,745,.523,24,76,.316,366,669,.547,.540,181,224,.808,64,341,405,186,90,54,126,182,985
2009-10,37,PHO,NBA,SF,81,81,2430,336,703,.478,35,80,.438,301,623,.483,.503,205,251,.817,74,371,445,193,60,36,108,165,912
2010-11,38,PHO,NBA,SF,80,80,2409,399,825,.484,45,114,.395,354,711,.498,.511,213,257,.829,77,261,338,200,64,35,134,184,1056
2011-12,39,PHO,NBA,SF,49,46,1378,201,451,.446,14,53,.264,187,398,.470,.461,83,109,.761,29,142,171,107,41,29,65,88,499
2012-13,40,LAC,NBA,SF,29,0,437,38,98,.388,3,11,.273,35,87,.402,.403,14,24,.583,6,43,49,26,11,7,25,39,93
