Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,22,BAL,NBA,SF,74,0,1323,283,632,.448,0,0,0,283,632,.448,.448,145,187,.775,0,0,313,75,0,0,0,199,711
1967-68,23,BAL,NBA,SF,82,0,2037,429,932,.460,0,0,0,429,932,.460,.460,250,314,.796,0,0,473,110,0,0,0,246,1108
1968-69,24,BAL,NBA,SF,82,0,2710,505,1109,.455,0,0,0,505,1109,.455,.455,292,352,.830,0,0,608,231,0,0,0,275,1302
1969-70,25,BAL,NBA,SF,82,0,2947,666,1363,.489,0,0,0,666,1363,.489,.489,286,339,.844,0,0,537,217,0,0,0,248,1618
1970-71,26,BAL,NBA,SF,82,0,2920,626,1360,.460,0,0,0,626,1360,.460,.460,290,342,.848,0,0,513,217,0,0,0,261,1542
1971-72,27,BAL,NBA,SF,78,0,2927,690,1444,.478,0,0,0,690,1444,.478,.478,356,398,.894,0,0,528,169,0,0,0,240,1736
1972-73,28,HOU,NBA,SF,81,0,3019,624,1334,.468,0,0,0,624,1334,.468,.468,248,292,.849,0,0,499,291,0,0,0,247,1496
1973-74,29,TOT,NBA,SF,74,0,1782,355,709,.501,0,0,0,355,709,.501,.501,153,179,.855,59,169,228,167,46,26,0,213,863
1973-74,29,HOU,NBA,SF,47,0,1102,210,443,.474,0,0,0,210,443,.474,.474,82,98,.837,29,77,106,121,23,8,0,120,502
1973-74,29,BUF,NBA,SF,27,0,680,145,266,.545,0,0,0,145,266,.545,.545,71,81,.877,30,92,122,46,23,18,0,93,361
1974-75,30,BUF,NBA,SF,81,0,2147,380,836,.455,0,0,0,380,836,.455,.455,193,222,.869,104,259,363,133,51,16,0,238,953
1975-76,31,TOT,NBA,SF,79,0,1909,343,812,.422,0,0,0,343,812,.422,.422,161,188,.856,69,183,252,141,45,11,0,164,847
1975-76,31,BUF,NBA,SF,12,0,278,41,94,.436,0,0,0,41,94,.436,.436,27,33,.818,10,30,40,23,7,6,0,30,109
1975-76,31,CHI,NBA,SF,67,0,1631,302,718,.421,0,0,0,302,718,.421,.421,134,155,.865,59,153,212,118,38,5,0,134,738
1976-77,32,CHI,NBA,SF,54,0,869,167,359,.465,0,0,0,167,359,.465,.465,31,39,.795,27,64,91,62,13,6,0,85,365
