Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,24,NYK,NBA,PG,45,1,469,75,184,.408,3,15,.200,72,169,.426,.416,12,20,.600,6,40,46,82,20,3,49,65,165
1986-87,25,CHI,NBA,PG,5,0,27,2,11,.182,0,1,.000,2,10,.200,.182,0,0,0,1,4,5,4,2,0,1,1,4
