Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,SAS,NBA,SF,40,0,267,47,118,.398,3,22,.136,44,96,.458,.411,45,58,.776,18,30,48,15,14,5,22,44,142
1993-94,23,Did Not Play(other pro leagueCBA)
1994-95,24,Did Not Play(other pro leagueCBA)
1995-96,25,HOU,NBA,SF,31,20,868,121,287,.422,54,135,.400,67,152,.441,.516,39,46,.848,18,80,98,79,22,9,28,75,335
1996-97,26,HOU,NBA,SF,52,10,904,105,262,.401,47,142,.331,58,120,.483,.490,35,42,.833,20,86,106,58,29,6,42,67,292
1997-98,27,VAN,NBA,SF,57,54,1414,222,559,.397,110,269,.409,112,290,.386,.496,62,77,.805,30,103,133,101,41,11,69,117,616
1998-99,28,TOT,NBA,SF,44,15,1083,167,384,.435,87,219,.397,80,165,.485,.548,51,58,.879,14,81,95,55,35,4,33,94,472
1998-99,28,VAN,NBA,SF,19,15,577,86,212,.406,42,108,.389,44,104,.423,.505,28,30,.933,7,46,53,23,20,1,20,53,242
1998-99,28,HOU,NBA,SF,25,0,506,81,172,.471,45,111,.405,36,61,.590,.602,23,28,.821,7,35,42,32,15,3,13,41,230
1999-00,29,GSW,NBA,SF,23,5,333,37,122,.303,21,64,.328,16,58,.276,.389,19,20,.950,7,32,39,24,18,1,19,45,114
2000-01,30,Did Not Play(other pro leagueVenezuela)
2001-02,31,MIA,NBA,SF,12,1,159,14,49,.286,7,28,.250,7,21,.333,.357,5,7,.714,2,12,14,4,5,1,7,17,40
