Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,23,LAL,NBA,SG,77,11,1656,297,634,.468,46,118,.390,251,516,.486,.505,162,206,.786,64,115,179,166,60,14,123,193,802
1993-94,24,LAL,NBA,SG,30,30,923,176,409,.430,14,63,.222,162,346,.468,.447,57,71,.803,48,61,109,94,43,8,59,93,423
1994-95,25,LAL,NBA,SG,73,24,1559,285,659,.432,84,216,.389,201,443,.454,.496,102,128,.797,62,106,168,122,52,13,82,143,756
1995-96,26,LAL,NBA,SG,73,12,1608,272,602,.452,105,254,.413,167,348,.480,.539,61,86,.709,45,92,137,118,59,10,56,139,710
1996-97,27,VAN,NBA,SG,72,57,2291,402,1011,.398,128,343,.373,274,668,.410,.461,109,133,.820,54,193,247,256,105,17,157,168,1041
1997-98,28,TOT,NBA,SG,38,32,1193,190,420,.452,53,125,.424,137,295,.464,.515,36,47,.766,37,86,123,137,61,6,51,97,469
1997-98,28,VAN,NBA,SG,8,8,202,35,72,.486,5,19,.263,30,53,.566,.521,4,6,.667,6,14,20,23,9,0,6,16,79
1997-98,28,MIN,NBA,SG,30,24,991,155,348,.445,48,106,.453,107,242,.442,.514,32,41,.780,31,72,103,114,52,6,45,81,390
1998-99,29,MIN,NBA,SG,28,28,810,103,272,.379,34,114,.298,69,158,.437,.441,30,41,.732,30,54,84,78,35,6,38,60,270
1999-00,30,MIN,NBA,SG,82,22,2073,316,725,.436,85,255,.333,231,470,.491,.494,87,109,.798,58,174,232,195,62,10,85,171,804
2000-01,31,MIN,NBA,SG,75,41,2126,308,732,.421,100,256,.391,208,476,.437,.489,75,87,.862,44,148,192,192,91,18,105,166,791
2001-02,32,MIN,NBA,SG,82,0,2060,288,684,.421,111,283,.392,177,401,.441,.502,50,58,.862,37,169,206,177,61,11,76,137,737
2002-03,33,MIN,NBA,SG,82,39,2245,252,609,.414,87,212,.410,165,397,.416,.485,39,50,.780,40,201,241,244,72,13,82,161,630
2003-04,34,SAC,NBA,SG,75,0,1391,156,348,.448,68,141,.482,88,207,.425,.546,51,61,.836,31,122,153,120,56,10,77,103,431
2004-05,35,WAS,NBA,SG,40,0,529,56,150,.373,25,65,.385,31,85,.365,.457,16,18,.889,14,51,65,57,18,2,28,39,153
