Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,21,NYA,ABA,PF,84,0,2908,589,1274,.462,0,1,.000,589,1273,.463,.462,156,222,.703,375,587,962,112,79,19,250,251,1334
1974-75,22,NYA,ABA,PF,84,0,3165,676,1327,.509,1,2,.500,675,1325,.509,.510,217,282,.770,279,621,900,122,107,30,206,229,1570
1975-76,23,SAA,ABA,PF,81,0,2920,647,1344,.481,0,1,.000,647,1343,.482,.481,221,283,.781,287,610,897,151,91,43,243,165,1515
1976-77,24,SAS,NBA,PF,78,0,2936,706,1435,.492,0,0,0,706,1435,.492,.492,293,356,.823,282,597,879,229,167,60,0,190,1705
1977-78,25,SAS,NBA,SF,81,0,2869,698,1426,.489,0,0,0,698,1426,.489,.489,276,323,.854,245,528,773,268,115,24,279,209,1672
1978-79,26,SAS,NBA,PF,81,0,2947,748,1484,.504,0,0,0,748,1484,.504,.504,295,349,.845,260,530,790,335,154,19,300,192,1791
1979-80,27,SAS,NBA,PF,78,0,2798,647,1333,.485,1,9,.111,646,1324,.488,.486,270,345,.783,258,517,775,231,111,18,232,192,1565
1980-81,28,CHI,NBA,SF,77,0,2161,454,946,.480,0,0,0,454,946,.480,.480,180,245,.735,179,219,398,120,75,18,161,160,1088
1981-82,29,CHI,NBA,PF,60,30,1036,192,412,.466,0,0,0,192,412,.466,.466,50,88,.568,72,108,180,65,30,7,82,71,434
1982-83,30,TOT,NBA,PF,48,7,770,119,257,.463,0,1,.000,119,256,.465,.463,42,57,.737,66,81,147,39,23,9,47,64,280
1982-83,30,CHI,NBA,PF,5,0,25,2,6,.333,0,0,0,2,6,.333,.333,0,0,0,1,3,4,0,1,0,2,2,4
1982-83,30,GSW,NBA,PF,11,0,121,17,39,.436,0,0,0,17,39,.436,.436,7,11,.636,13,13,26,5,1,0,6,13,41
1982-83,30,CLE,NBA,PF,32,7,624,100,212,.472,0,1,.000,100,211,.474,.472,35,46,.761,52,65,117,34,21,9,39,49,235
