Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,POR,NBA,SF,7,0,35,11,20,.550,1,3,.333,10,17,.588,.575,8,18,.444,4,5,9,3,1,1,6,5,31
1999-00,23,POR,NBA,SF,66,0,1162,236,480,.492,20,53,.377,216,427,.506,.513,88,129,.682,78,104,182,97,69,12,97,153,580
2000-01,24,POR,NBA,SF,75,46,1995,387,726,.533,17,50,.340,370,676,.547,.545,159,240,.663,120,247,367,208,94,20,169,203,950
2001-02,25,POR,NBA,SG,74,69,2348,487,1039,.469,66,172,.384,421,867,.486,.500,215,290,.741,121,323,444,204,113,25,191,208,1255
2002-03,26,POR,NBA,SG,75,65,2396,437,990,.441,38,130,.292,399,860,.464,.461,226,313,.722,98,296,394,246,123,18,215,220,1138
2003-04,27,TOT,NBA,SG,72,27,1872,363,850,.427,22,69,.319,341,781,.437,.440,138,183,.754,78,182,260,139,91,19,161,197,886
2003-04,27,POR,NBA,SG,13,10,404,68,175,.389,1,8,.125,67,167,.401,.391,21,27,.778,21,40,61,35,20,3,32,38,158
2003-04,27,MEM,NBA,SG,59,17,1468,295,675,.437,21,61,.344,274,614,.446,.453,117,156,.750,57,142,199,104,71,16,129,159,728
2004-05,28,MEM,NBA,SG,69,19,1489,272,617,.441,36,104,.346,236,513,.460,.470,141,188,.750,49,180,229,80,85,27,90,165,721
2005-06,29,SAC,NBA,SG,52,41,1684,284,613,.463,10,45,.222,274,568,.482,.471,129,190,.679,142,259,401,144,94,25,126,156,707
2006-07,30,HOU,NBA,SF,28,1,590,85,207,.411,1,7,.143,84,200,.420,.413,46,82,.561,26,94,120,31,24,13,57,62,217
2007-08,31,TOT,NBA,SG,73,7,1562,252,569,.443,12,50,.240,240,519,.462,.453,146,227,.643,84,247,331,97,75,32,103,157,662
2007-08,31,HOU,NBA,SG,51,7,1124,175,412,.425,8,38,.211,167,374,.447,.434,111,174,.638,63,197,260,80,51,24,76,113,469
2007-08,31,NOH,NBA,SG,22,0,438,77,157,.490,4,12,.333,73,145,.503,.503,35,53,.660,21,50,71,17,24,8,27,44,193
