Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,DEN,NBA,PF,78,0,1213,133,320,.416,0,0,0,133,320,.416,.416,72,104,.692,114,190,304,73,49,47,99,208,338
1978-79,24,DEN,NBA,PF,42,0,269,42,92,.457,0,0,0,42,92,.457,.457,29,36,.806,17,45,62,10,10,13,22,45,113
1979-80,25,DEN,NBA,PF,48,0,502,61,136,.449,0,3,.000,61,133,.459,.449,40,53,.755,51,65,116,30,10,24,24,67,162
