Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,22,KCK,NBA,SF,22,0,129,17,53,.321,0,1,.000,17,52,.327,.321,7,13,.538,9,9,18,5,3,3,7,30,41
1985-86,23,SEA,NBA,SF,11,0,74,9,20,.450,1,1,1.000,8,19,.421,.475,2,4,.500,6,5,11,4,2,1,2,11,21
