Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,22,NYK,NBA,PF,35,0,192,26,68,.382,4,14,.286,22,54,.407,.412,8,14,.571,8,15,23,13,7,9,17,38,64
1997-98,23,BOS,NBA,SF,82,64,2340,295,730,.404,54,175,.309,241,555,.434,.441,144,194,.742,141,223,364,177,110,44,141,274,788
1998-99,24,BOS,NBA,PF,32,4,659,64,177,.362,13,50,.260,51,127,.402,.398,40,57,.702,36,79,115,40,24,13,40,88,181
1999-00,25,BOS,NBA,PF,61,5,879,78,230,.339,34,110,.309,44,120,.367,.413,39,54,.722,33,77,110,70,24,23,67,83,229
2000-01,26,BOS,NBA,PF,60,3,478,45,126,.357,19,56,.339,26,70,.371,.433,22,28,.786,24,57,81,39,14,7,20,82,131
2001-02,27,BOS,NBA,PF,56,0,718,80,180,.444,39,99,.394,41,81,.506,.553,13,19,.684,32,96,128,41,18,7,22,83,212
2002-03,28,BOS,NBA,SF,82,8,1949,173,418,.414,91,248,.367,82,170,.482,.523,61,98,.622,64,224,288,106,78,28,67,188,498
2003-04,29,BOS,NBA,PF,77,23,1900,203,523,.388,137,366,.374,66,157,.420,.519,62,82,.756,28,211,239,124,72,22,91,179,605
2004-05,30,TOT,NBA,PF,72,0,906,95,235,.404,55,155,.355,40,80,.500,.521,15,29,.517,29,109,138,37,25,15,36,144,260
2004-05,30,BOS,NBA,PF,44,0,553,62,150,.413,30,90,.333,32,60,.533,.513,8,15,.533,21,56,77,26,15,9,17,85,162
2004-05,30,PHO,NBA,PF,28,0,353,33,85,.388,25,65,.385,8,20,.400,.535,7,14,.500,8,53,61,11,10,6,19,59,98
2005-06,31,LAC,NBA,SF,36,1,353,33,99,.333,10,45,.222,23,54,.426,.384,12,21,.571,15,53,68,23,8,5,19,52,88
