Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,19,NYK,NBA,C,3,0,5,4,4,1.000,0,0,0,4,4,1.000,1.000,2,2,1.000,0,0,0,0,1,0,1,0,10
2005-06,20,NYK,NBA,C,55,0,740,117,215,.544,0,0,0,117,215,.544,.544,58,77,.753,67,116,183,25,17,31,62,127,292
2006-07,21,SAS,NBA,C,11,2,103,16,35,.457,0,0,0,16,35,.457,.457,9,10,.900,6,16,22,5,2,0,10,16,41
