Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,21,NOK,NBA,PF,43,4,534,55,132,.417,0,0,0,55,132,.417,.417,16,33,.485,44,63,107,12,8,23,22,75,126
2007-08,22,TOT,NBA,PF,14,0,87,4,14,.286,0,0,0,4,14,.286,.286,0,10,.000,6,12,18,0,2,5,6,8,8
2007-08,22,CLE,NBA,PF,7,0,68,2,6,.333,0,0,0,2,6,.333,.333,0,8,.000,5,10,15,0,2,5,4,7,4
2007-08,22,CHI,NBA,PF,7,0,19,2,8,.250,0,0,0,2,8,.250,.250,0,2,.000,1,2,3,0,0,0,2,1,4
2008-09,23,TOT,NBA,PF,18,0,84,11,25,.440,0,0,0,11,25,.440,.440,7,16,.438,5,11,16,2,1,4,2,8,29
2008-09,23,CHI,NBA,PF,11,0,61,11,21,.524,0,0,0,11,21,.524,.524,6,14,.429,4,8,12,2,1,4,0,6,28
2008-09,23,SAC,NBA,PF,7,0,23,0,4,.000,0,0,0,0,4,.000,.000,1,2,.500,1,3,4,0,0,0,2,2,1
