Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,LAL,NBA,SG,64,1,695,97,220,.441,0,7,.000,97,213,.455,.441,40,57,.702,24,47,71,135,28,12,69,80,234
1991-92,23,LAL,NBA,PG,63,0,820,113,283,.399,0,11,.000,113,272,.415,.399,49,75,.653,31,45,76,109,39,8,50,91,275
1992-93,24,LAL,NBA,SG,55,9,752,133,275,.484,2,11,.182,131,264,.496,.487,62,82,.756,46,41,87,63,50,7,40,72,330
1993-94,25,LAL,NBA,SG,73,31,1617,272,617,.441,16,50,.320,256,567,.451,.454,85,119,.714,106,89,195,148,59,14,76,128,645
1994-95,26,LAL,NBA,SG,61,4,1024,132,309,.427,32,91,.352,100,218,.459,.479,44,63,.698,43,64,107,102,46,7,50,111,340
1995-96,27,TOT,NBA,SG,59,3,938,116,274,.423,38,116,.328,78,158,.494,.493,28,46,.609,30,65,95,154,37,10,66,106,298
1995-96,27,PHO,NBA,SG,34,2,528,70,173,.405,25,77,.325,45,96,.469,.477,24,37,.649,24,32,56,86,21,5,40,60,189
1995-96,27,MIA,NBA,SG,25,1,410,46,101,.455,13,39,.333,33,62,.532,.520,4,9,.444,6,33,39,68,16,5,26,46,109
1996-97,28,CHH,NBA,PG,69,39,1291,138,337,.409,32,99,.323,106,238,.445,.457,38,59,.644,38,56,94,150,48,19,73,110,346
1997-98,29,MIL,NBA,PG,7,0,80,8,24,.333,0,4,.000,8,20,.400,.333,3,4,.750,4,3,7,10,5,2,9,7,19
1998-99,30,Did Not Play(other pro leagueSpain)
1999-00,31,Did Not Play
2000-01,32,ATL,NBA,SG,6,0,78,8,23,.348,0,2,.000,8,21,.381,.348,1,2,.500,2,1,3,10,7,0,9,12,17
