Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1949-50,24,SHE,NBA,PF,59,0,0,234,718,.326,0,0,0,234,718,.326,.326,245,355,.690,0,0,0,205,0,0,0,279,713
1950-51,25,Did Not Play(other pro leagueNPBL)
1951-52,26,BOS,NBA,PF,66,0,1324,149,404,.369,0,0,0,149,404,.369,.369,107,171,.626,0,0,406,76,0,0,0,235,405
1952-53,27,BOS,NBA,PF,71,0,1900,188,541,.348,0,0,0,188,541,.348,.348,110,185,.595,0,0,537,147,0,0,0,287,486
1953-54,28,BOS,NBA,PF,71,0,1729,140,453,.309,0,0,0,140,453,.309,.309,129,206,.626,0,0,509,144,0,0,0,280,409
1954-55,29,BOS,NBA,PF,71,0,1623,176,465,.378,0,0,0,176,465,.378,.378,90,127,.709,0,0,492,127,0,0,0,232,442
