Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,24,TOT,ABA,C,62,0,739,126,348,.362,0,2,.000,126,346,.364,.362,73,112,.652,83,123,206,41,0,0,44,137,325
1970-71,24,TEX,ABA,C,29,0,517,91,234,.389,0,0,0,91,234,.389,.389,48,70,.686,61,80,141,26,0,0,27,70,230
1970-71,24,KEN,ABA,C,33,0,222,35,114,.307,0,2,.000,35,112,.313,.307,25,42,.595,22,43,65,15,0,0,17,67,95
