Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,22,SEA,NBA,C,78,27,1584,269,483,.557,0,1,.000,269,482,.558,.557,188,263,.715,146,252,398,78,18,33,114,207,726
1985-86,23,SEA,NBA,C,77,42,1705,253,444,.570,1,2,.500,252,442,.570,.571,174,244,.713,140,263,403,83,19,28,110,219,681
1986-87,24,PHI,NBA,C,81,79,2817,391,718,.545,0,4,.000,391,714,.548,.545,251,349,.719,180,431,611,114,36,64,153,270,1033
1987-88,25,TOT,NBA,C,70,55,2114,348,648,.537,0,2,.000,348,646,.539,.537,145,215,.674,146,321,467,118,32,23,111,234,841
1987-88,25,PHI,NBA,C,23,17,601,71,138,.514,0,0,0,71,138,.514,.514,37,53,.698,49,95,144,26,14,8,35,75,179
1987-88,25,NJN,NBA,C,47,38,1513,277,510,.543,0,2,.000,277,508,.545,.543,108,162,.667,97,226,323,92,18,15,76,159,662
1988-89,26,HOU,NBA,C,81,0,1257,169,351,.481,0,4,.000,169,347,.487,.481,87,129,.674,87,174,261,54,18,24,68,193,425
1989-90,27,HOU,NBA,C,18,0,116,10,29,.345,0,0,0,10,29,.345,.345,10,19,.526,8,19,27,3,3,1,10,24,30
1990-91,28,ATL,NBA,C,56,7,689,93,187,.497,0,3,.000,93,184,.505,.497,66,90,.733,56,109,165,32,11,14,45,91,252
1991-92,29,NYK,NBA,C,22,0,108,14,33,.424,0,0,0,14,33,.424,.424,14,21,.667,14,20,34,9,2,0,8,18,42
