Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,30,UTA,NBA,C,17,0,172,25,47,.532,0,0,0,25,47,.532,.532,18,27,.667,22,33,55,6,3,4,10,32,68
2004-05,31,UTA,NBA,C,21,5,297,43,83,.518,0,1,.000,43,82,.524,.518,9,17,.529,23,42,65,13,7,5,18,55,95
