Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,BUF,NBA,SG,59,0,693,88,185,.476,0,0,0,88,185,.476,.476,53,79,.671,25,40,65,54,31,10,0,91,229
1974-75,23,BUF,NBA,SG,79,0,1690,240,515,.466,0,0,0,240,515,.466,.466,120,146,.822,68,96,164,171,87,20,0,165,600
1975-76,24,BUF,NBA,SG,81,0,2247,328,719,.456,0,0,0,328,719,.456,.456,161,205,.785,58,161,219,204,123,48,0,257,817
1976-77,25,ATL,NBA,SG,82,0,2487,354,855,.414,0,0,0,354,855,.414,.414,205,256,.801,41,127,168,295,141,45,0,240,913
1977-78,26,ATL,NBA,SG,21,0,520,73,184,.397,0,0,0,73,184,.397,.397,42,50,.840,6,18,24,82,25,5,37,53,188
