Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,23,NOB,ABA,SG,78,0,3255,551,1181,.467,2,9,.222,549,1172,.468,.467,360,508,.709,0,0,443,179,0,0,241,243,1464
1968-69,24,NOB,ABA,PG,77,0,3188,764,1429,.535,1,7,.143,763,1422,.537,.535,521,647,.805,141,300,441,437,0,0,198,225,2050
1969-70,25,NOB,ABA,PG,70,0,2513,533,1072,.497,2,9,.222,531,1063,.500,.498,380,469,.810,85,230,315,340,0,0,275,238,1448
1970-71,26,MMP,ABA,PG,80,0,3004,593,1220,.486,4,7,.571,589,1213,.486,.488,374,481,.778,121,265,386,468,0,0,294,240,1564
1971-72,27,UTS,ABA,PG,78,0,2903,462,903,.512,1,6,.167,461,897,.514,.512,282,362,.779,92,285,377,485,0,0,270,252,1207
1972-73,28,UTS,ABA,PG,80,0,2848,496,948,.523,0,1,.000,496,947,.524,.523,345,432,.799,72,263,335,448,0,0,267,271,1337
1973-74,29,UTS,ABA,PG,83,0,3162,583,1060,.550,0,1,.000,583,1059,.551,.550,229,259,.884,103,258,361,429,154,32,238,205,1395
1974-75,30,WSB,NBA,PG,73,0,1424,207,400,.518,0,0,0,207,400,.518,.518,103,142,.725,36,101,137,162,76,10,0,190,517
1975-76,31,WSB,NBA,PG,64,0,1133,153,308,.497,0,0,0,153,308,.497,.497,72,94,.766,32,99,131,120,33,5,0,127,378
1976-77,32,WSB,NBA,PG,3,0,33,2,9,.222,0,0,0,2,9,.222,.222,2,4,.500,1,3,4,1,2,0,0,4,6
