Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,22,PHO,NBA,PF,77,14,1104,148,311,.476,0,3,.000,148,308,.481,.476,108,171,.632,87,183,270,36,24,33,88,178,404
1987-88,23,Did Not Play(injury)
1988-89,24,PHO,NBA,PF,2,0,9,0,1,.000,0,0,0,0,1,.000,.000,1,2,.500,0,1,1,0,0,0,0,2,1
1989-90,25,CHH,NBA,PF,63,2,941,148,269,.550,1,1,1.000,147,268,.549,.552,75,110,.682,75,122,197,39,35,31,67,150,372
1990-91,26,CHH,NBA,PF,72,6,1552,243,457,.532,0,2,.000,243,455,.534,.532,164,248,.661,136,243,379,44,48,67,102,211,650
1991-92,27,CHH,NBA,PF,82,71,2223,423,799,.529,0,2,.000,423,797,.531,.529,196,285,.688,177,403,580,131,59,69,140,273,1042
1992-93,28,CHH,NBA,PF,75,5,1475,203,384,.529,0,3,.000,203,381,.533,.529,102,169,.604,108,245,353,68,48,55,64,237,508
1993-94,29,CHH,NBA,PF,77,18,1644,233,445,.524,0,0,0,233,445,.524,.524,126,195,.646,105,253,358,95,59,46,79,229,592
1994-95,30,CHH,NBA,PF,21,0,409,47,100,.470,0,1,.000,47,99,.475,.470,31,51,.608,21,54,75,17,7,15,22,64,125
1995-96,31,VAN,NBA,PF,25,14,570,91,190,.479,0,0,0,91,190,.479,.479,47,78,.603,35,79,114,14,10,11,40,75,229
