Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,22,SEA,NBA,SG,81,0,1667,285,566,.504,0,0,0,285,566,.504,.504,179,287,.624,161,141,302,123,123,57,0,221,749
1977-78,23,SEA,NBA,SG,81,0,2209,367,881,.417,0,0,0,367,881,.417,.417,297,406,.732,152,142,294,230,118,51,164,213,1031
1978-79,24,SEA,NBA,SG,80,0,2717,482,1110,.434,0,0,0,482,1110,.434,.434,306,392,.781,146,228,374,280,100,97,191,209,1270
1979-80,25,SEA,NBA,SG,81,0,2937,574,1361,.422,12,58,.207,562,1303,.431,.426,380,487,.780,173,241,414,332,144,82,227,267,1540
1980-81,26,PHO,NBA,PG,79,0,2615,532,1220,.436,11,51,.216,521,1169,.446,.441,411,501,.820,160,203,363,291,136,61,208,244,1486
1981-82,27,PHO,NBA,SG,80,77,2937,577,1228,.470,8,42,.190,569,1186,.480,.473,399,495,.806,142,268,410,369,105,55,233,253,1561
1982-83,28,PHO,NBA,PG,77,74,2551,398,861,.462,5,31,.161,393,830,.473,.465,292,369,.791,92,243,335,388,97,39,204,204,1093
1983-84,29,BOS,NBA,SG,80,78,2665,384,878,.437,4,32,.125,380,846,.449,.440,281,330,.852,87,193,280,338,93,57,172,251,1053
1984-85,30,BOS,NBA,PG,80,77,2976,493,1066,.462,7,26,.269,486,1040,.467,.466,261,306,.853,91,226,317,543,96,39,212,224,1254
1985-86,31,BOS,NBA,PG,78,78,2732,482,1060,.455,6,42,.143,476,1018,.468,.458,243,297,.818,69,199,268,456,110,35,173,206,1213
1986-87,32,BOS,NBA,PG,79,78,2933,423,953,.444,7,62,.113,416,891,.467,.448,209,251,.833,45,216,261,594,87,38,177,201,1062
1987-88,33,BOS,NBA,PG,77,74,2670,352,803,.438,12,46,.261,340,757,.449,.446,255,298,.856,62,178,240,598,93,29,195,204,971
1988-89,34,BOS,NBA,PG,72,72,2309,277,638,.434,7,50,.140,270,588,.459,.440,160,195,.821,31,159,190,472,94,21,175,211,721
1989-90,35,BOS,NBA,PG,75,65,2036,206,475,.434,1,24,.042,205,451,.455,.435,118,140,.843,48,153,201,485,81,14,117,179,531
