Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1953-54,25,PHW,NBA,PG,71,0,2648,259,736,.352,0,0,0,259,736,.352,.352,157,266,.590,0,0,386,312,0,0,0,210,675
1954-55,26,PHW,NBA,PG,68,0,2480,291,756,.385,0,0,0,291,756,.385,.385,192,291,.660,0,0,302,359,0,0,0,191,774
1955-56,27,PHW,NBA,PG,72,0,2840,352,940,.374,0,0,0,352,940,.374,.374,296,391,.757,0,0,313,457,0,0,0,202,1000
1956-57,28,PHW,NBA,SG,67,0,2229,253,750,.337,0,0,0,253,750,.337,.337,200,293,.683,0,0,318,307,0,0,0,165,706
1957-58,29,PHW,NBA,PG,72,0,1910,232,627,.370,0,0,0,232,627,.370,.370,178,242,.736,0,0,288,234,0,0,0,140,642
1958-59,30,TOT,NBA,PG,71,0,1881,233,674,.346,0,0,0,233,674,.346,.346,153,203,.754,0,0,293,221,0,0,0,149,619
1958-59,30,PHW,NBA,PG,46,0,1387,171,501,.341,0,0,0,171,501,.341,.341,111,152,.730,0,0,211,166,0,0,0,98,453
1958-59,30,NYK,NBA,PG,25,0,494,62,173,.358,0,0,0,62,173,.358,.358,42,51,.824,0,0,82,55,0,0,0,51,166
1959-60,31,NYK,NBA,PG,69,0,1604,250,650,.385,0,0,0,250,650,.385,.385,155,202,.767,0,0,197,240,0,0,0,148,655
1960-61,32,NYK,NBA,PG,16,0,268,31,93,.333,0,0,0,31,93,.333,.333,20,30,.667,0,0,32,39,0,0,0,37,82
