Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,24,TOR,NBA,C,59,41,736,76,175,.434,1,3,.333,75,172,.436,.437,43,55,.782,59,126,185,16,21,8,52,157,196
2005-06,25,TOR,NBA,C,52,34,601,53,145,.366,0,1,.000,53,144,.368,.366,15,28,.536,43,101,144,15,24,6,42,104,121
2006-07,26,UTA,NBA,C,28,0,248,27,65,.415,0,0,0,27,65,.415,.415,18,29,.621,22,44,66,10,6,2,17,39,72
