Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,22,PHI,NBA,PG,38,1,269,50,134,.373,4,30,.133,46,104,.442,.388,18,26,.692,3,15,18,45,8,0,25,17,122
1985-86,23,TOT,NBA,PG,68,1,1198,184,466,.395,41,114,.360,143,352,.406,.439,123,155,.794,25,65,90,182,34,0,74,70,532
1985-86,23,PHI,NBA,PG,29,1,455,57,136,.419,13,29,.448,44,107,.411,.467,27,34,.794,9,18,27,75,14,0,7,24,154
1985-86,23,WSB,NBA,PG,39,0,743,127,330,.385,28,85,.329,99,245,.404,.427,96,121,.793,16,47,63,107,20,0,67,46,378
1986-87,24,NJN,NBA,PG,76,7,1733,187,501,.373,60,200,.300,127,301,.422,.433,123,154,.799,23,97,120,370,48,3,108,126,557
1987-88,25,TOT,NBA,PG,52,8,909,136,312,.436,52,127,.409,84,185,.454,.519,76,99,.768,17,40,57,174,26,1,39,50,400
1987-88,25,SAS,NBA,PG,38,8,830,120,282,.426,43,108,.398,77,174,.443,.502,69,91,.758,16,35,51,155,22,1,34,44,352
1987-88,25,ATL,NBA,PG,14,0,79,16,30,.533,9,19,.474,7,11,.636,.683,7,8,.875,1,5,6,19,4,0,5,6,48
1988-89,26,Did Not Play(other pro leagueSpain)
1989-90,27,NJN,NBA,SG,28,2,200,16,49,.327,4,21,.190,12,28,.429,.367,14,16,.875,1,11,12,47,6,0,8,16,50
1990-91,28,SAC,NBA,SG,12,0,222,25,63,.397,12,38,.316,13,25,.520,.492,19,21,.905,5,14,19,49,5,0,12,10,81
