Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,22,NYK,NBA,PG,74,0,1588,256,568,.451,0,0,0,256,568,.451,.451,154,235,.655,0,0,313,305,0,0,0,199,666
1968-69,23,NYK,NBA,PG,80,0,2949,531,1052,.505,0,0,0,531,1052,.505,.505,341,457,.746,0,0,499,635,0,0,0,245,1403
1969-70,24,NYK,NBA,PG,77,0,3040,600,1158,.518,0,0,0,600,1158,.518,.518,409,547,.748,0,0,465,629,0,0,0,203,1609
1970-71,25,NYK,NBA,PG,80,0,3455,651,1317,.494,0,0,0,651,1317,.494,.494,434,557,.779,0,0,544,536,0,0,0,240,1736
1971-72,26,NYK,NBA,PG,77,0,3126,669,1307,.512,0,0,0,669,1307,.512,.512,450,557,.808,0,0,513,446,0,0,0,185,1788
1972-73,27,NYK,NBA,PG,78,0,3181,681,1389,.490,0,0,0,681,1389,.490,.490,286,350,.817,0,0,570,461,0,0,0,186,1648
1973-74,28,NYK,NBA,PG,80,0,3338,674,1429,.472,0,0,0,674,1429,.472,.472,295,352,.838,120,416,536,551,161,15,0,212,1643
1974-75,29,NYK,NBA,PG,78,0,3204,672,1391,.483,0,0,0,672,1391,.483,.483,331,400,.828,90,375,465,474,190,14,0,205,1675
1975-76,30,NYK,NBA,PG,59,0,2427,470,969,.485,0,0,0,470,969,.485,.485,186,226,.823,79,321,400,351,106,9,0,163,1126
1976-77,31,NYK,NBA,PG,76,0,2687,532,1089,.489,0,0,0,532,1089,.489,.489,259,336,.771,52,241,293,403,132,9,0,194,1323
1977-78,32,CLE,NBA,PG,51,0,1664,336,714,.471,0,0,0,336,714,.471,.471,153,180,.850,54,155,209,209,77,13,113,124,825
1978-79,33,CLE,NBA,PG,12,0,279,54,122,.443,0,0,0,54,122,.443,.443,21,27,.778,7,13,20,32,13,2,22,22,129
1979-80,34,CLE,NBA,PG,3,0,27,4,11,.364,0,1,.000,4,10,.400,.364,2,2,1.000,1,2,3,8,2,1,4,2,10
