Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,22,ATL,NBA,SG,32,2,309,48,139,.345,0,2,.000,48,137,.350,.345,16,27,.593,20,19,39,22,11,6,20,41,112
1983-84,23,TOT,NBA,SG,55,0,622,158,321,.492,0,0,0,158,321,.492,.492,94,126,.746,46,42,88,34,26,7,61,83,410
1983-84,23,SAS,NBA,SG,40,0,521,135,274,.493,0,0,0,135,274,.493,.493,76,101,.752,40,30,70,27,22,6,45,67,346
1983-84,23,DEN,NBA,SG,15,0,101,23,47,.489,0,0,0,23,47,.489,.489,18,25,.720,6,12,18,7,4,1,16,16,64
