Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1958-59,22,SYR,NBA,SG,68,0,1625,308,679,.454,0,0,0,308,679,.454,.454,137,176,.778,0,0,196,101,0,0,0,189,753
1959-60,23,SYR,NBA,SG,70,0,1979,388,815,.476,0,0,0,388,815,.476,.476,148,189,.783,0,0,303,188,0,0,0,208,924
1960-61,24,SYR,NBA,SG,79,0,2763,623,1381,.451,0,0,0,623,1381,.451,.451,305,394,.774,0,0,455,302,0,0,0,242,1551
1961-62,25,SYR,NBA,SG,71,0,2705,644,1442,.447,0,0,0,644,1442,.447,.447,331,404,.819,0,0,524,313,0,0,0,252,1619
1962-63,26,SYR,NBA,SG,80,0,2631,600,1293,.464,0,0,0,600,1293,.464,.464,362,434,.834,0,0,457,275,0,0,0,286,1562
1963-64,27,PHI,NBA,SG,80,0,3157,715,1611,.444,0,0,0,715,1611,.444,.444,435,525,.829,0,0,484,374,0,0,0,291,1865
1964-65,28,PHI,NBA,SG,70,0,2600,539,1245,.433,0,0,0,539,1245,.433,.433,335,413,.811,0,0,355,313,0,0,0,254,1413
1965-66,29,PHI,NBA,SG,80,0,3326,703,1580,.445,0,0,0,703,1580,.445,.445,413,514,.804,0,0,473,384,0,0,0,315,1819
1966-67,30,PHI,NBA,SG,80,0,3086,699,1524,.459,0,0,0,699,1524,.459,.459,367,466,.788,0,0,422,303,0,0,0,302,1765
1967-68,31,PHI,NBA,SG,82,0,3263,777,1626,.478,0,0,0,777,1626,.478,.478,422,549,.769,0,0,444,372,0,0,0,289,1976
1968-69,32,PHI,NBA,SG,82,0,3311,732,1595,.459,0,0,0,732,1595,.459,.459,432,543,.796,0,0,435,414,0,0,0,294,1896
1969-70,33,PHI,NBA,SG,80,0,3024,705,1551,.455,0,0,0,705,1551,.455,.455,352,432,.815,0,0,376,405,0,0,0,300,1762
1970-71,34,PHI,NBA,SG,81,0,3060,591,1371,.431,0,0,0,591,1371,.431,.431,326,405,.805,0,0,364,369,0,0,0,289,1508
1971-72,35,PHI,NBA,PG,81,0,2410,389,866,.449,0,0,0,389,866,.449,.449,181,234,.774,0,0,271,316,0,0,0,268,959
1972-73,36,PHI,NBA,PG,38,0,848,91,232,.392,0,0,0,91,232,.392,.392,32,39,.821,0,0,106,111,0,0,0,76,214
