Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980-81,22,POR,NBA,PG,80,0,2431,525,1162,.452,3,31,.097,522,1131,.462,.453,164,219,.749,42,153,195,555,88,9,232,201,1217
1981-82,23,POR,NBA,PG,78,68,2418,504,1095,.460,3,38,.079,501,1057,.474,.462,242,318,.761,39,147,186,555,97,4,229,169,1253
1982-83,24,DAL,NBA,PG,76,4,1607,343,746,.460,2,16,.125,341,730,.467,.461,152,199,.764,44,103,147,280,58,4,129,109,840
1983-84,25,NJN,NBA,PG,80,50,1937,304,700,.434,7,32,.219,297,668,.445,.439,145,183,.792,28,99,127,483,91,6,141,182,760
1984-85,26,NJN,NBA,PG,81,29,1689,300,654,.459,2,11,.182,298,643,.463,.460,122,142,.859,40,90,130,355,87,7,113,134,724
1985-86,27,NJN,NBA,PG,79,15,1504,231,505,.457,3,24,.125,228,481,.474,.460,121,148,.818,34,82,116,252,51,4,114,128,586
