Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,23,ATL,NBA,SG,24,0,162,16,58,.276,0,2,.000,16,56,.286,.276,19,29,.655,15,9,24,11,7,1,14,16,51
1990-91,24,Did Not Play(other pro leagueCBA)
1991-92,25,Did Not Play(other pro leagueCBA)
1992-93,26,Did Not Play(other pro leagueCBA)
1993-94,27,DEN,NBA,SF,5,0,32,2,12,.167,0,0,0,2,12,.167,.167,0,3,.000,3,5,8,1,0,2,3,1,4
