Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22,CAR,ABA,SF,83,0,973,151,329,.459,0,4,.000,151,325,.465,.459,75,108,.694,69,110,179,79,0,0,116,165,377
1973-74,23,CAR,ABA,SF,49,0,492,88,190,.463,1,2,.500,87,188,.463,.466,51,77,.662,51,55,106,31,16,4,40,88,228
1974-75,24,SSL,ABA,SF,25,0,219,34,74,.459,0,1,.000,34,73,.466,.459,11,19,.579,17,21,38,18,6,1,25,40,79
