Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,20,DEN,NBA,SG,38,4,428,75,152,.493,22,54,.407,53,98,.541,.566,30,39,.769,6,29,35,44,19,1,32,65,202
2013-14,21,DEN,NBA,SG,76,4,1503,228,544,.419,89,237,.376,139,307,.453,.501,93,123,.756,34,168,202,112,34,7,100,179,638
2014-15,22,ORL,NBA,SG,58,32,1661,253,575,.440,85,225,.378,168,350,.480,.514,107,147,.728,28,125,153,120,40,2,82,116,698
