Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,23,WSB,NBA,PF,1,0,12,0,4,.000,0,0,0,0,4,.000,.000,3,4,.750,1,4,5,1,0,0,1,1,3
1992-93,24,MIL,NBA,PF,23,0,339,42,92,.457,4,8,.500,38,84,.452,.478,68,85,.800,40,75,115,14,11,1,13,20,156
1993-94,25,MIL,NBA,PF,67,11,1131,141,341,.413,3,13,.231,138,328,.421,.418,159,206,.772,109,172,281,48,38,14,61,69,444
1994-95,26,BOS,NBA,PF,70,24,1344,149,329,.453,2,7,.286,147,322,.457,.456,141,172,.820,136,239,375,44,24,13,79,143,441
1995-96,27,LAL,NBA,PF,63,0,746,72,169,.426,1,9,.111,71,160,.444,.429,69,85,.812,60,118,178,32,18,12,20,80,214
1996-97,28,ORL,NBA,PF,82,21,2004,262,586,.447,0,13,.000,262,573,.457,.447,175,218,.803,174,345,519,73,47,20,102,196,699
1997-98,29,ORL,NBA,PF,58,8,1638,259,617,.420,0,4,.000,259,613,.423,.420,218,279,.781,152,275,427,51,31,24,74,122,736
1998-99,30,ORL,NBA,PF,44,0,695,76,180,.422,0,2,.000,76,178,.427,.422,71,99,.717,66,95,161,17,15,7,37,64,223
1999-00,31,ORL,NBA,PF,20,0,148,21,48,.438,1,4,.250,20,44,.455,.448,11,14,.786,11,33,44,4,5,2,12,15,54
2000-01,32,LAC,NBA,PF,28,8,491,45,117,.385,0,1,.000,45,116,.388,.385,28,37,.757,34,74,108,7,14,1,22,30,118
