Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,24,NYK,NBA,PG,82,1,1510,161,435,.370,8,55,.145,153,380,.403,.379,117,158,.741,33,103,136,314,59,9,98,170,447
1992-93,25,NYK,NBA,PG,70,35,1699,174,419,.415,4,30,.133,170,389,.437,.420,107,159,.673,42,128,170,398,113,12,104,141,459
1993-94,26,NYK,NBA,PG,80,36,1994,225,571,.394,48,160,.300,177,411,.431,.436,130,168,.774,43,146,189,365,114,13,127,163,628
1994-95,27,NYK,NBA,PG,61,2,943,128,293,.437,56,155,.361,72,138,.522,.532,60,76,.789,7,57,64,160,50,7,57,99,372
1995-96,28,VAN,NBA,PG,69,68,2096,324,781,.415,90,271,.332,234,510,.459,.472,229,297,.771,29,145,174,476,116,11,160,137,967
1996-97,29,VAN,NBA,PG,65,44,1863,199,507,.393,88,238,.370,111,269,.413,.479,130,178,.730,25,159,184,407,129,4,129,122,616
1997-98,30,SEA,NBA,PG,80,0,1021,150,349,.430,66,159,.415,84,190,.442,.524,53,80,.663,18,93,111,205,64,3,91,97,419
1998-99,31,POR,NBA,PG,50,0,806,104,251,.414,49,125,.392,55,126,.437,.512,62,89,.697,14,49,63,100,66,3,55,75,319
1999-00,32,POR,NBA,PG,82,3,1548,169,416,.406,88,233,.378,81,183,.443,.512,88,114,.772,17,116,133,208,59,9,85,143,514
2000-01,33,POR,NBA,PG,58,0,856,97,253,.383,65,159,.409,32,94,.340,.512,23,35,.657,21,40,61,82,40,3,43,63,282
2001-02,34,TOT,NBA,PG,60,38,1514,183,475,.385,48,163,.294,135,312,.433,.436,60,91,.659,22,110,132,282,77,5,94,114,474
2001-02,34,CHI,NBA,PG,36,35,961,113,287,.394,29,90,.322,84,197,.426,.444,47,70,.671,16,72,88,203,49,4,58,72,302
2001-02,34,MIL,NBA,PG,24,3,553,70,188,.372,19,73,.260,51,115,.443,.423,13,21,.619,6,38,44,79,28,1,36,42,172
