Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,22,WSB,NBA,C,82,0,1513,341,596,.572,0,0,0,341,596,.572,.572,170,246,.691,183,311,494,62,22,34,0,204,852
1977-78,23,WSB,NBA,PF,67,0,1759,393,768,.512,0,0,0,393,768,.512,.512,280,402,.697,162,298,460,71,28,42,184,196,1066
1978-79,24,WSB,NBA,PF,66,0,1604,369,685,.539,0,0,0,369,685,.539,.539,223,300,.743,152,278,430,88,23,23,120,141,961
1979-80,25,WSB,NBA,PF,40,0,451,67,160,.419,0,2,.000,67,158,.424,.419,52,75,.693,32,73,105,16,8,8,40,49,186
1980-81,26,WSB,NBA,PF,82,0,1934,392,747,.525,0,1,.000,392,746,.525,.525,240,340,.706,198,371,569,62,36,26,161,195,1024
1981-82,27,LAL,NBA,PF,26,26,821,153,267,.573,0,0,0,153,267,.573,.573,65,98,.663,64,146,210,33,12,10,43,80,371
1982-83,28,Did Not Play(injuryknee)
1983-84,29,LAL,NBA,PF,34,3,324,41,108,.380,0,1,.000,41,107,.383,.380,22,34,.647,35,52,87,7,4,6,22,46,104
1984-85,30,LAL,NBA,PF,58,3,716,123,244,.504,0,0,0,123,244,.504,.504,60,91,.659,68,116,184,21,19,20,48,104,306
1985-86,31,LAL,NBA,PF,55,0,783,124,257,.482,0,1,.000,124,256,.484,.482,84,112,.750,69,122,191,17,12,7,64,102,332
