Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,22,ATL,NBA,PG,81,47,1938,250,541,.462,2,12,.167,248,529,.469,.464,255,325,.785,72,148,220,314,127,30,174,286,757
1984-85,23,ATL,NBA,PG,69,58,2126,334,701,.476,15,36,.417,319,665,.480,.487,291,378,.770,66,148,214,410,163,53,176,250,974
1985-86,24,ATL,NBA,PG,53,50,1571,220,464,.474,0,16,.000,220,448,.491,.474,172,283,.608,49,113,162,443,120,13,141,185,612
1986-87,25,ATL,NBA,PG,82,82,2590,342,758,.451,4,21,.190,338,737,.459,.454,365,441,.828,83,216,299,823,171,30,217,287,1053
1987-88,26,ATL,NBA,PG,80,80,2502,403,890,.453,9,33,.273,394,857,.460,.458,319,421,.758,83,283,366,747,140,41,210,272,1134
1988-89,27,ATL,NBA,PG,76,76,2462,371,816,.455,43,124,.347,328,692,.474,.481,247,287,.861,89,197,286,525,181,40,158,263,1032
1989-90,28,ATL,NBA,PG,48,44,1526,218,480,.454,24,66,.364,194,414,.469,.479,138,170,.812,47,153,200,264,116,22,98,151,598
1990-91,29,ATL,NBA,PG,79,79,2586,444,1020,.435,88,262,.336,356,758,.470,.478,221,262,.844,47,206,253,340,148,47,125,216,1197
1991-92,30,LAC,NBA,PG,59,25,1657,226,533,.424,26,92,.283,200,441,.454,.448,163,196,.832,23,124,147,233,111,19,92,166,641
1992-93,31,NYK,NBA,PG,77,45,1886,216,494,.437,39,123,.317,177,371,.477,.477,133,162,.821,26,166,192,405,123,9,114,215,604
1993-94,32,NYK,NBA,PG,19,19,499,55,127,.433,19,52,.365,36,75,.480,.508,14,22,.636,4,35,39,100,25,5,29,44,143
1994-95,33,TOT,NBA,PG,63,0,989,108,302,.358,45,127,.354,63,175,.360,.432,60,82,.732,15,94,109,162,65,21,60,150,321
1994-95,33,NYK,NBA,PG,3,0,47,4,13,.308,3,5,.600,1,8,.125,.423,8,11,.727,2,7,9,8,4,0,4,8,19
1994-95,33,SAS,NBA,PG,60,0,942,104,289,.360,42,122,.344,62,167,.371,.433,52,71,.732,13,87,100,154,61,21,56,142,302
1995-96,34,SAS,NBA,PG,78,0,1235,108,290,.372,47,137,.343,61,153,.399,.453,48,64,.750,30,108,138,123,73,21,57,175,311
