Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,21,PTC,ABA,SF,23,0,126,25,63,.397,0,2,.000,25,61,.410,.397,14,20,.700,21,20,41,9,0,0,17,23,64
1972-73,22,MIL,NBA,SF,74,0,1046,152,347,.438,0,0,0,152,347,.438,.438,76,92,.826,0,0,226,72,0,0,0,119,380
1973-74,23,MIL,NBA,SF,73,0,1012,169,335,.504,0,0,0,169,335,.504,.504,93,112,.830,78,146,224,87,27,5,0,94,431
1974-75,24,MIL,NBA,SF,75,0,1077,174,363,.479,0,0,0,174,363,.479,.479,78,88,.886,68,169,237,79,30,5,0,103,426
1975-76,25,MIL,NBA,SF,45,0,411,55,152,.362,0,0,0,55,152,.362,.362,50,63,.794,25,59,84,37,13,2,0,36,160
1976-77,26,MIL,NBA,SF,19,0,165,29,68,.426,0,0,0,29,68,.426,.426,23,25,.920,11,18,29,20,6,4,0,11,81
