Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,22,SEA,NBA,SG,43,0,369,54,100,.540,2,3,.667,52,97,.536,.550,35,69,.507,13,16,29,57,16,2,42,65,145
1982-83,23,SEA,NBA,SG,54,2,439,84,172,.488,4,18,.222,80,154,.519,.500,30,73,.411,12,35,47,104,34,4,74,78,202
