Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,23,NJN,NBA,SG,15,0,156,18,42,.429,2,4,.500,16,38,.421,.452,16,20,.800,5,17,22,34,12,0,9,23,54
1988-89,24,Did Not Play(suspendedsubstance abuse)
1989-90,25,Did Not Play(suspendedsubstance abuse)
1990-91,26,Did Not Play(other pro leagueCBA)
1991-92,27,"Did Not Play(other pro leagueCBA, USBL)"
1992-93,28,LAC,NBA,SG,4,0,28,0,5,.000,0,0,0,0,5,.000,.000,0,0,0,0,2,2,5,1,0,2,2,0
